"filename","cell_1_id","cell_2_id","area_min","area_max","area_mean","perimeter_min","perimeter_max","perimeter_mean","elongation_min","elongation_max","elongation_mean","circularity_min","circularity_max","circularity_mean","solidity_min","solidity_max","solidity_mean","vertex_count_min","vertex_count_max","vertex_count_mean","area_ratio","perimeter_ratio","circularity_ratio","solidity_ratio","vertex_count_ratio","convex_deficiency","distance","distance_normalized","shared_edge_length","shared_edge_length_normalized","junction_angle","junction_angle_min","junction_angle_max","junction_angle_mean","union_centroid_edge_distance","union_centroid_edge_distance_normalized","union_axis_shared_edge_angle","shared_edge_vertex_distance","shared_edge_vertex_distance_normalized"
"2025_04_25_IC_small_1_cell_contour.jpg",514,521,1055.444,1386.833,1221.139,127.537,145.291,136.414,1.360,1.578,1.469,0.815,0.826,0.820,1.000,1.000,1.000,6,7,6.5,0.761,0.878,0.988,1.000,0.857,0.293,42.741,1.226,13.683,0.392,98.467,89.884,107.049,98.467,1.169,0.034,52.215,33.033,0.950
"2025_04_25_IC_small_1_cell_contour.jpg",514,526,1043.167,1055.444,1049.306,127.537,128.112,127.825,1.547,1.578,1.562,0.799,0.815,0.807,1.000,1.000,1.000,6,6,6.0,0.988,0.996,0.980,1.000,1.000,0.084,35.169,1.086,32.836,1.014,164.655,152.228,177.082,164.655,0.108,0.003,89.631,26.497,0.818
"2025_04_25_IC_small_1_cell_contour.jpg",515,517,713.333,869.722,791.528,107.579,117.673,112.626,1.191,1.571,1.381,0.775,0.789,0.782,1.000,1.000,1.000,5,6,5.5,0.820,0.914,0.981,1.000,0.833,0.075,24.084,0.857,30.067,1.070,131.469,122.896,140.042,131.469,2.725,0.097,69.852,19.495,0.690
"2025_04_25_IC_small_1_cell_contour.jpg",515,518,671.500,713.333,692.417,103.738,107.579,105.659,1.053,1.571,1.312,0.775,0.784,0.779,1.000,1.000,1.000,5,6,5.5,0.941,0.964,0.988,1.000,0.833,0.253,26.358,1.002,19.698,0.749,113.706,106.573,120.840,113.706,0.223,0.008,69.852,22.038,0.838
"2025_04_25_IC_small_1_cell_contour.jpg",515,529,713.333,937.722,825.528,107.579,115.749,111.664,1.279,1.571,1.425,0.775,0.880,0.827,1.000,1.000,1.000,6,6,6.0,0.761,0.929,0.881,1.000,1.000,0.084,30.249,1.055,25.942,0.905,143.506,141.442,145.570,143.506,1.968,0.069,75.147,23.062,0.805
"2025_04_25_IC_small_1_cell_contour.jpg",515,530,713.333,1285.400,999.367,107.579,137.323,122.451,1.328,1.571,1.449,0.775,0.857,0.816,1.000,1.000,1.000,6,6,6.0,0.555,0.783,0.904,1.000,1.000,0.380,38.536,1.232,4.243,0.136,96.127,81.143,111.111,96.127,8.458,0.270,85.156,33.544,1.088
"2025_04_25_IC_small_1_cell_contour.jpg",516,525,992.390,1258.278,1125.334,128.304,168.180,148.242,1.461,3.578,2.520,0.559,0.758,0.658,1.000,1.000,1.000,4,7,5.5,0.789,0.763,0.738,1.000,0.571,0.205,22.021,0.658,38.478,1.149,105.867,105.285,106.449,105.867,0.108,0.003,11.498,23.394,0.706
"2025_04_25_IC_small_1_cell_contour.jpg",516,535,525.000,1258.278,891.639,95.790,168.180,131.985,1.417,3.578,2.498,0.559,0.719,0.639,1.000,1.000,1.000,5,7,6.0,0.417,0.570,0.778,1.000,0.714,0.382,37.569,1.287,12.083,0.414,98.112,89.403,106.821,98.112,13.302,0.456,49.645,31.846,1.082
"2025_04_25_IC_small_1_cell_contour.jpg",516,542,1229.611,1258.278,1243.944,146.409,168.180,157.295,2.193,3.578,2.886,0.559,0.721,0.640,1.000,1.000,1.000,7,7,7.0,0.977,0.871,0.776,1.000,1.000,0.180,59.512,1.687,13.199,0.374,132.132,93.735,170.530,132.132,0.873,0.025,74.407,42.920,1.217
"2025_04_25_IC_small_1_cell_contour.jpg",517,530,869.722,1285.400,1077.561,117.673,137.323,127.498,1.191,1.328,1.260,0.789,0.857,0.823,1.000,1.000,1.000,5,6,5.5,0.677,0.857,0.921,1.000,0.833,0.019,33.195,1.016,34.132,1.045,156.702,138.814,174.590,156.702,3.789,0.116,78.516,26.686,0.836
"2025_04_25_IC_small_1_cell_contour.jpg",518,527,671.500,837.000,754.250,103.738,114.538,109.138,1.053,1.624,1.338,0.784,0.802,0.793,1.000,1.000,1.000,5,6,5.5,0.802,0.906,0.978,1.000,0.833,0.287,27.143,0.990,12.728,0.464,107.530,106.626,108.435,107.530,1.249,0.046,61.452,24.666,0.902
"2025_04_25_IC_small_1_cell_contour.jpg",518,529,671.500,937.722,804.611,103.738,115.749,109.744,1.053,1.279,1.166,0.784,0.880,0.832,1.000,1.000,1.000,5,6,5.5,0.716,0.896,0.892,1.000,0.833,0.207,31.439,1.112,15.264,0.540,121.786,93.590,149.982,121.786,5.419,0.192,83.537,26.565,0.933
"2025_04_25_IC_small_1_cell_contour.jpg",519,526,1043.167,1073.889,1058.528,128.112,139.136,133.624,1.547,2.216,1.881,0.697,0.799,0.748,1.000,1.000,1.000,5,6,5.5,0.971,0.921,0.873,1.000,0.833,0.202,30.278,0.931,29.562,0.909,126.408,104.821,147.995,126.408,1.242,0.038,15.537,25.002,0.768
"2025_04_25_IC_small_1_cell_contour.jpg",519,537,1073.889,1595.389,1334.639,139.136,156.053,147.595,1.627,2.216,1.922,0.697,0.823,0.760,0.989,1.000,0.995,5,10,7.5,0.673,0.892,0.847,0.989,0.500,0.172,52.443,1.442,17.789,0.489,119.604,111.333,127.875,119.604,4.695,0.129,68.259,38.587,1.082
"2025_04_25_IC_small_1_cell_contour.jpg",520,531,704.111,810.833,757.472,110.928,115.117,113.023,1.246,1.780,1.513,0.719,0.769,0.744,1.000,1.000,1.000,4,5,4.5,0.868,0.964,0.935,1.000,0.800,0.082,22.703,0.825,29.981,1.090,165.302,155.667,174.936,165.302,2.046,0.074,75.831,21.633,0.781
"2025_04_25_IC_small_1_cell_contour.jpg",521,526,1043.167,1386.833,1215.000,128.112,145.291,136.702,1.360,1.547,1.453,0.799,0.826,0.812,1.000,1.000,1.000,6,7,6.5,0.752,0.882,0.967,1.000,0.857,0.233,35.561,1.023,20.100,0.578,93.336,93.034,93.638,93.336,0.786,0.023,87.280,29.354,0.857
"2025_04_25_IC_small_1_cell_contour.jpg",521,532,746.500,1386.833,1066.667,105.567,145.291,125.429,1.192,1.360,1.276,0.826,0.842,0.834,1.000,1.000,1.000,5,7,6.0,0.538,0.727,0.981,1.000,0.714,0.102,32.640,1.011,26.081,0.808,124.249,108.696,139.803,124.249,7.826,0.242,67.875,25.624,0.800
"2025_04_25_IC_small_1_cell_contour.jpg",521,534,500.333,1386.833,943.583,95.922,145.291,120.606,1.360,1.540,1.450,0.683,0.826,0.754,1.000,1.000,1.000,4,7,5.5,0.361,0.660,0.828,1.000,0.571,0.242,27.206,0.913,20.000,0.671,115.088,112.655,117.521,115.088,11.525,0.387,69.654,23.698,0.816
"2025_04_25_IC_small_1_cell_contour.jpg",521,539,758.833,1386.833,1072.833,114.203,145.291,129.747,1.360,1.822,1.591,0.731,0.826,0.778,1.000,1.000,1.000,7,7,7.0,0.547,0.786,0.886,1.000,1.000,0.260,45.766,1.413,7.280,0.225,121.503,106.585,136.420,121.503,8.476,0.262,79.765,34.108,1.065
"2025_04_25_IC_small_1_cell_contour.jpg",522,523,926.083,1263.000,1094.542,118.889,140.219,129.554,1.382,1.727,1.554,0.807,0.823,0.815,1.000,1.000,1.000,6,6,6.0,0.733,0.848,0.980,1.000,1.000,0.077,32.848,0.996,25.940,0.786,99.240,88.586,109.895,99.240,4.026,0.122,62.609,25.594,0.774
"2025_04_25_IC_small_1_cell_contour.jpg",524,528,696.617,829.017,762.817,108.095,116.121,112.108,1.774,1.938,1.856,0.749,0.773,0.761,1.000,1.000,1.000,5,5,5.0,0.840,0.931,0.970,1.000,1.000,0.031,22.265,0.807,36.225,1.313,163.743,155.082,172.404,163.743,1.413,0.051,21.090,17.841,0.648
"2025_04_25_IC_small_1_cell_contour.jpg",526,534,500.333,1043.167,771.750,95.922,128.112,112.017,1.540,1.547,1.543,0.683,0.799,0.741,1.000,1.000,1.000,4,6,5.0,0.480,0.749,0.856,1.000,0.667,0.209,26.072,0.954,23.113,0.846,135.543,122.246,148.841,135.543,5.002,0.183,49.643,24.087,0.928
"2025_04_25_IC_small_1_cell_contour.jpg",526,537,1043.167,1595.389,1319.278,128.112,156.053,142.083,1.547,1.627,1.587,0.799,0.823,0.811,0.989,1.000,0.995,6,10,8.0,0.654,0.821,0.970,0.989,0.600,0.355,43.078,1.193,8.014,0.222,91.112,84.130,98.094,91.112,3.684,0.102,69.798,33.938,0.946
"2025_04_25_IC_small_1_cell_contour.jpg",526,538,1043.167,1136.222,1089.694,128.112,138.562,133.337,1.547,1.811,1.679,0.744,0.799,0.771,1.000,1.000,1.000,5,6,5.5,0.918,0.925,0.931,1.000,0.833,0.244,33.163,1.005,14.488,0.439,108.946,67.961,149.931,108.946,5.518,0.167,80.306,32.218,0.972
"2025_04_25_IC_small_1_cell_contour.jpg",527,529,837.000,937.722,887.361,114.538,115.749,115.144,1.279,1.624,1.452,0.802,0.880,0.841,1.000,1.000,1.000,6,6,6.0,0.893,0.990,0.912,1.000,1.000,0.094,28.033,0.941,24.499,0.823,107.684,103.392,111.975,107.684,1.935,0.065,72.416,21.257,0.713
"2025_04_25_IC_small_1_cell_contour.jpg",527,533,837.000,971.667,904.333,114.538,128.269,121.404,1.624,2.224,1.924,0.742,0.802,0.772,1.000,1.000,1.000,6,7,6.5,0.861,0.893,0.926,1.000,0.857,0.048,28.787,0.958,36.339,1.209,146.987,142.534,151.440,146.987,1.587,0.053,37.097,20.401,0.679
"2025_04_25_IC_small_1_cell_contour.jpg",527,540,738.556,837.000,787.778,109.788,114.538,112.163,1.384,1.624,1.504,0.770,0.802,0.786,1.000,1.000,1.000,5,6,5.5,0.882,0.959,0.960,1.000,0.833,0.316,35.683,1.272,10.842,0.386,119.744,111.481,128.007,119.744,4.303,0.153,72.979,29.554,1.049
"2025_04_25_IC_small_1_cell_contour.jpg",529,530,937.722,1285.400,1111.561,115.749,137.323,126.536,1.279,1.328,1.304,0.857,0.880,0.868,1.000,1.000,1.000,6,6,6.0,0.730,0.843,0.974,1.000,1.000,0.172,35.309,1.062,20.798,0.626,122.455,107.447,137.463,122.455,5.392,0.162,89.269,27.389,0.826
"2025_04_25_IC_small_1_cell_contour.jpg",529,540,738.556,937.722,838.139,109.788,115.749,112.768,1.279,1.384,1.332,0.770,0.880,0.825,1.000,1.000,1.000,5,6,5.5,0.788,0.949,0.875,1.000,0.833,0.258,29.509,1.021,14.488,0.501,113.943,107.868,120.018,113.943,1.631,0.056,75.053,25.331,0.879
"2025_04_25_IC_small_1_cell_contour.jpg",529,541,937.722,1864.444,1401.083,115.749,165.992,140.870,1.279,1.616,1.448,0.850,0.880,0.865,1.000,1.000,1.000,6,7,6.5,0.503,0.697,0.967,1.000,0.857,0.178,47.665,1.292,14.757,0.400,110.627,107.661,113.593,110.627,13.405,0.363,89.275,36.259,0.968
"2025_04_25_IC_small_1_cell_contour.jpg",530,541,1285.400,1864.444,1574.922,137.323,165.992,151.658,1.328,1.616,1.472,0.850,0.857,0.853,1.000,1.000,1.000,6,7,6.5,0.689,0.827,0.993,1.000,0.857,0.176,44.735,1.132,27.753,0.702,120.432,114.877,125.988,120.432,7.338,0.186,89.783,33.618,0.843
"2025_04_25_IC_small_1_cell_contour.jpg",531,535,525.000,704.111,614.556,95.790,110.928,103.359,1.417,1.780,1.599,0.719,0.719,0.719,1.000,1.000,1.000,5,5,5.0,0.746,0.864,1.000,1.000,1.000,0.276,23.291,0.942,18.788,0.760,104.124,101.310,106.938,104.124,4.606,0.186,72.986,21.614,0.873
"2025_04_25_IC_small_1_cell_contour.jpg",531,536,704.111,1258.500,981.306,110.928,138.406,124.667,1.561,1.780,1.671,0.719,0.826,0.772,1.000,1.000,1.000,5,6,5.5,0.559,0.801,0.871,1.000,0.833,0.034,27.760,0.895,35.542,1.146,167.614,158.165,177.064,167.614,6.205,0.200,80.434,21.819,0.714
"2025_04_25_IC_small_1_cell_contour.jpg",532,533,746.500,971.667,859.083,105.567,128.269,116.918,1.192,2.224,1.708,0.742,0.842,0.792,1.000,1.000,1.000,5,7,6.0,0.768,0.823,0.882,1.000,0.714,0.203,30.522,1.044,18.812,0.643,103.393,90.487,116.299,103.393,2.083,0.071,60.839,24.938,0.852
"2025_04_25_IC_small_1_cell_contour.jpg",532,539,746.500,758.833,752.667,105.567,114.203,109.885,1.192,1.822,1.507,0.731,0.842,0.786,1.000,1.000,1.000,5,7,6.0,0.984,0.924,0.869,1.000,0.714,0.159,28.371,1.034,22.284,0.812,120.416,96.112,144.720,120.416,1.658,0.060,80.895,22.796,0.831
"2025_04_25_IC_small_1_cell_contour.jpg",532,543,648.167,746.500,697.333,100.465,105.567,103.016,1.192,1.236,1.214,0.807,0.842,0.824,1.000,1.000,1.000,5,5,5.0,0.868,0.952,0.959,1.000,1.000,0.091,29.642,1.123,21.922,0.831,162.942,158.515,167.370,162.942,1.069,0.041,88.926,24.621,0.934
"2025_04_25_IC_small_1_cell_contour.jpg",533,540,738.556,971.667,855.111,109.788,128.269,119.028,1.384,2.224,1.804,0.742,0.770,0.756,1.000,1.000,1.000,5,7,6.0,0.760,0.856,0.964,1.000,0.714,0.181,28.172,0.966,21.200,0.727,97.761,97.079,98.443,97.761,4.008,0.137,84.458,23.264,0.795
"2025_04_25_IC_small_1_cell_contour.jpg",533,543,648.167,971.667,809.917,100.465,128.269,114.367,1.236,2.224,1.730,0.742,0.807,0.775,1.000,1.000,1.000,5,7,6.0,0.667,0.783,0.920,1.000,0.714,0.191,23.364,0.825,25.060,0.885,107.721,104.444,110.999,107.721,2.310,0.082,66.532,20.652,0.742
"2025_04_25_IC_small_1_cell_contour.jpg",533,545,902.500,971.667,937.083,118.130,128.269,123.199,1.447,2.224,1.836,0.742,0.813,0.777,1.000,1.000,1.000,6,7,6.5,0.929,0.921,0.913,1.000,0.857,0.226,43.974,1.437,7.775,0.254,114.347,96.080,132.614,114.347,0.397,0.013,61.738,33.494,1.095
"2025_04_25_IC_small_1_cell_contour.jpg",533,546,633.889,971.667,802.778,100.036,128.269,114.152,1.022,2.224,1.623,0.742,0.796,0.769,1.000,1.000,1.000,5,7,6.0,0.652,0.780,0.932,1.000,0.714,0.305,33.510,1.189,11.926,0.423,121.684,110.380,132.987,121.684,5.501,0.195,62.412,27.630,0.983
"2025_04_25_IC_small_1_cell_contour.jpg",534,538,500.333,1136.222,818.278,95.922,138.562,117.242,1.540,1.811,1.675,0.683,0.744,0.714,1.000,1.000,1.000,4,5,4.5,0.440,0.692,0.919,1.000,0.800,0.053,20.383,0.727,35.692,1.273,164.008,158.222,169.794,164.008,6.290,0.224,40.340,19.932,0.729
"2025_04_25_IC_small_1_cell_contour.jpg",534,539,500.333,758.833,629.583,95.922,114.203,105.063,1.540,1.822,1.681,0.683,0.731,0.707,1.000,1.000,1.000,4,7,5.5,0.659,0.840,0.935,1.000,0.571,0.269,28.937,1.159,17.117,0.686,125.361,110.925,139.797,125.361,2.464,0.099,46.436,23.600,0.965
"2025_04_25_IC_small_1_cell_contour.jpg",535,536,525.000,1258.500,891.750,95.790,138.406,117.098,1.417,1.561,1.489,0.719,0.826,0.772,1.000,1.000,1.000,5,6,5.5,0.417,0.692,0.871,1.000,0.833,0.249,33.378,1.143,17.029,0.583,117.913,94.897,140.930,117.913,11.819,0.405,80.192,27.975,0.968
"2025_04_25_IC_small_1_cell_contour.jpg",535,542,525.000,1229.611,877.306,95.790,146.409,121.100,1.417,2.193,1.805,0.719,0.721,0.720,1.000,1.000,1.000,5,7,6.0,0.427,0.654,0.997,1.000,0.714,0.062,28.743,0.992,31.765,1.096,160.030,159.444,160.615,160.030,7.192,0.248,36.620,20.618,0.720
"2025_04_25_IC_small_1_cell_contour.jpg",536,537,1258.500,1595.389,1426.944,138.406,156.053,147.229,1.561,1.627,1.594,0.823,0.826,0.824,0.989,1.000,0.995,6,10,8.0,0.789,0.887,0.997,0.989,0.600,0.216,42.970,1.140,23.195,0.615,97.324,94.993,99.656,97.324,0.167,0.004,60.583,31.808,0.849
"2025_04_25_IC_small_1_cell_contour.jpg",536,542,1229.611,1258.500,1244.056,138.406,146.409,142.407,1.561,2.193,1.877,0.721,0.826,0.773,1.000,1.000,1.000,6,7,6.5,0.977,0.945,0.873,1.000,0.857,0.318,35.708,1.012,11.205,0.318,69.420,58.455,80.386,69.420,3.771,0.107,80.613,32.607,0.924
"2025_04_25_IC_small_1_cell_contour.jpg",536,544,1168.833,1258.500,1213.667,136.985,138.406,137.695,1.266,1.561,1.413,0.783,0.826,0.804,1.000,1.000,1.000,5,6,5.5,0.929,0.990,0.948,1.000,0.833,0.019,32.595,0.936,39.356,1.130,174.651,171.699,177.602,174.651,0.551,0.016,80.434,25.884,0.744
"2025_04_25_IC_small_1_cell_contour.jpg",537,538,1136.222,1595.389,1365.806,138.562,156.053,147.307,1.627,1.811,1.719,0.744,0.823,0.783,0.989,1.000,0.995,5,10,7.5,0.712,0.888,0.903,0.989,0.500,0.157,34.084,0.926,31.048,0.843,97.332,82.690,111.975,97.332,2.840,0.077,89.323,26.439,0.732
"2025_04_25_IC_small_1_cell_contour.jpg",537,544,1168.833,1595.389,1382.111,136.985,156.053,146.519,1.266,1.627,1.446,0.783,0.823,0.803,0.989,1.000,0.995,5,10,7.5,0.733,0.878,0.951,0.989,0.500,0.227,40.185,1.084,24.588,0.663,104.487,93.307,115.666,104.487,0.838,0.023,75.987,32.062,0.881
"2025_04_25_IC_small_1_cell_contour.jpg",537,548,770.278,1595.389,1182.833,118.292,156.053,137.172,1.627,2.517,2.072,0.692,0.823,0.758,0.989,1.000,0.995,6,10,8.0,0.483,0.758,0.840,0.989,0.600,0.400,48.238,1.425,4.346,0.128,104.742,101.642,107.842,104.742,8.002,0.236,50.200,37.110,1.143
"2025_04_25_IC_small_1_cell_contour.jpg",537,550,485.833,1595.389,1040.611,95.750,156.053,125.901,1.627,2.313,1.970,0.666,0.823,0.745,0.989,1.000,0.995,5,10,7.5,0.305,0.614,0.809,0.989,0.500,0.195,41.154,1.328,12.828,0.414,116.152,84.114,148.189,116.152,14.321,0.462,87.976,31.234,1.094
"2025_04_25_IC_small_1_cell_contour.jpg",537,551,690.000,1595.389,1142.694,108.462,156.053,132.257,1.627,2.104,1.865,0.737,0.823,0.780,0.989,1.000,0.995,5,10,7.5,0.432,0.695,0.895,0.989,0.500,0.152,45.627,1.378,13.601,0.411,110.109,84.426,135.792,110.109,10.393,0.314,68.904,34.104,1.086
"2025_04_25_IC_small_1_cell_contour.jpg",537,552,1595.389,1667.500,1631.444,156.053,157.018,156.535,1.291,1.627,1.459,0.823,0.850,0.837,0.989,1.000,0.995,7,10,8.5,0.957,0.994,0.969,0.989,0.700,0.356,54.763,1.356,9.894,0.245,109.419,105.983,112.855,109.419,0.967,0.024,74.483,39.459,0.976
"2025_04_25_IC_small_1_cell_contour.jpg",538,539,758.833,1136.222,947.528,114.203,138.562,126.383,1.811,1.822,1.817,0.731,0.744,0.737,1.000,1.000,1.000,5,7,6.0,0.668,0.824,0.983,1.000,0.714,0.262,31.381,1.025,17.951,0.586,91.889,61.981,121.797,91.889,8.030,0.262,72.939,29.084,0.925
"2025_04_25_IC_small_1_cell_contour.jpg",538,548,770.278,1136.222,953.250,118.292,138.562,128.427,1.811,2.517,2.164,0.692,0.744,0.718,1.000,1.000,1.000,5,6,5.5,0.678,0.854,0.930,1.000,0.833,0.019,27.666,0.900,39.384,1.282,167.825,166.182,169.467,167.825,5.003,0.163,66.766,21.040,0.669
"2025_04_25_IC_small_1_cell_contour.jpg",539,543,648.167,758.833,703.500,100.465,114.203,107.334,1.236,1.822,1.529,0.731,0.807,0.769,1.000,1.000,1.000,5,7,6.0,0.854,0.880,0.906,1.000,0.714,0.295,26.363,0.995,16.898,0.638,99.329,96.517,102.140,99.329,0.423,0.016,69.276,21.951,0.828
"2025_04_25_IC_small_1_cell_contour.jpg",539,547,758.833,955.222,857.028,114.203,120.713,117.458,1.402,1.822,1.612,0.731,0.824,0.777,1.000,1.000,1.000,7,8,7.5,0.794,0.946,0.888,1.000,0.875,0.040,39.621,1.356,21.633,0.740,159.780,156.181,163.378,159.780,2.534,0.087,81.656,26.933,0.925
"2025_04_25_IC_small_1_cell_contour.jpg",539,548,758.833,770.278,764.556,114.203,118.292,116.248,1.822,2.517,2.169,0.692,0.731,0.711,1.000,1.000,1.000,6,7,6.5,0.985,0.965,0.946,1.000,0.857,0.454,30.742,1.112,11.040,0.399,91.723,72.021,111.425,91.723,4.703,0.170,77.480,28.358,1.025
"2025_04_25_IC_small_1_cell_contour.jpg",540,541,738.556,1864.444,1301.500,109.788,165.992,137.890,1.384,1.616,1.500,0.770,0.850,0.810,1.000,1.000,1.000,5,7,6.0,0.396,0.661,0.906,1.000,0.714,0.088,33.545,0.954,33.668,0.957,137.129,135.719,138.540,137.129,10.231,0.291,68.182,24.417,0.708
"2025_04_25_IC_small_1_cell_contour.jpg",540,545,738.556,902.500,820.528,109.788,118.130,113.959,1.384,1.447,1.416,0.770,0.813,0.791,1.000,1.000,1.000,5,6,5.5,0.818,0.929,0.947,1.000,0.833,0.073,31.217,1.091,29.590,1.034,161.423,157.369,165.477,161.423,1.021,0.036,59.911,24.184,0.854
"2025_04_25_IC_small_1_cell_contour.jpg",541,545,902.500,1864.444,1383.472,118.130,165.992,142.061,1.447,1.616,1.532,0.813,0.850,0.832,1.000,1.000,1.000,6,7,6.5,0.484,0.712,0.956,1.000,0.857,0.239,34.740,0.949,15.232,0.416,91.199,66.912,115.485,91.199,8.823,0.241,82.850,31.359,0.871
"2025_04_25_IC_small_1_cell_contour.jpg",541,555,901.500,1864.444,1382.972,116.918,165.992,141.455,1.150,1.616,1.383,0.829,0.850,0.840,1.000,1.000,1.000,5,7,6.0,0.484,0.704,0.975,1.000,0.714,0.183,40.154,1.097,19.313,0.528,116.181,110.066,122.297,116.181,12.227,0.334,78.260,32.288,0.894
"2025_04_25_IC_small_1_cell_contour.jpg",541,556,1102.900,1864.444,1483.672,129.254,165.992,147.623,1.616,1.654,1.635,0.830,0.850,0.840,1.000,1.000,1.000,6,7,6.5,0.592,0.779,0.976,1.000,0.857,0.214,49.684,1.301,12.083,0.316,113.302,103.397,123.207,113.302,10.361,0.271,77.046,38.345,1.007
"2025_04_25_IC_small_1_cell_contour.jpg",542,544,1168.833,1229.611,1199.222,136.985,146.409,141.697,1.266,2.193,1.729,0.721,0.783,0.752,1.000,1.000,1.000,5,7,6.0,0.951,0.936,0.921,1.000,0.714,0.254,38.417,1.109,22.043,0.637,105.224,102.012,108.435,105.224,0.605,0.017,55.421,29.277,0.846
"2025_04_25_IC_small_1_cell_contour.jpg",542,549,622.656,1229.611,926.133,105.784,146.409,126.097,1.662,2.193,1.927,0.699,0.721,0.710,1.000,1.000,1.000,5,7,6.0,0.506,0.723,0.970,1.000,0.714,0.104,29.905,0.997,31.314,1.043,138.925,121.503,156.346,138.925,5.410,0.180,41.718,23.097,0.787
"2025_04_25_IC_small_1_cell_contour.jpg",542,553,541.898,1229.611,885.755,99.802,146.409,123.106,1.505,2.193,1.849,0.684,0.721,0.702,1.000,1.000,1.000,5,7,6.0,0.441,0.682,0.948,1.000,0.714,0.198,40.719,1.396,10.198,0.350,134.172,97.736,170.608,134.172,14.369,0.493,75.385,31.727,1.078
"2025_04_25_IC_small_1_cell_contour.jpg",543,546,633.889,648.167,641.028,100.036,100.465,100.250,1.022,1.236,1.129,0.796,0.807,0.801,1.000,1.000,1.000,5,5,5.0,0.978,0.996,0.986,1.000,1.000,0.118,25.198,0.995,20.320,0.803,143.325,141.475,145.176,143.325,0.965,0.038,69.729,21.738,0.858
"2025_04_25_IC_small_1_cell_contour.jpg",543,547,648.167,955.222,801.694,100.465,120.713,110.589,1.236,1.402,1.319,0.807,0.824,0.815,1.000,1.000,1.000,5,8,6.5,0.679,0.832,0.980,1.000,0.625,0.206,32.434,1.151,16.265,0.577,116.682,101.679,131.685,116.682,5.041,0.179,64.002,24.380,0.865
"2025_04_25_IC_small_1_cell_contour.jpg",544,552,1168.833,1667.500,1418.167,136.985,157.018,147.002,1.266,1.291,1.278,0.783,0.850,0.816,1.000,1.000,1.000,5,7,6.0,0.701,0.872,0.921,1.000,0.714,0.037,38.185,1.018,34.874,0.930,154.928,138.351,171.506,154.928,6.393,0.170,83.400,29.090,0.775
"2025_04_25_IC_small_1_cell_contour.jpg",544,553,541.898,1168.833,855.366,99.802,136.985,118.394,1.266,1.505,1.385,0.684,0.783,0.733,1.000,1.000,1.000,5,5,5.0,0.464,0.729,0.873,1.000,1.000,0.292,26.088,0.908,16.125,0.561,90.711,80.957,100.465,90.711,9.422,0.328,42.372,25.570,0.873
"2025_04_25_IC_small_1_cell_contour.jpg",545,546,633.889,902.500,768.194,100.036,118.130,109.083,1.022,1.447,1.235,0.796,0.813,0.804,1.000,1.000,1.000,5,6,5.5,0.702,0.847,0.979,1.000,0.833,0.123,26.758,0.969,25.320,0.917,119.613,94.399,144.827,119.613,2.893,0.105,58.658,21.470,0.785
"2025_04_25_IC_small_1_cell_contour.jpg",545,555,901.500,902.500,902.000,116.918,118.130,117.524,1.150,1.447,1.299,0.813,0.829,0.821,1.000,1.000,1.000,5,6,5.5,0.999,0.990,0.981,1.000,0.833,0.108,31.295,1.042,23.345,0.777,131.811,129.173,134.449,131.811,1.390,0.046,84.450,25.537,0.850
"2025_04_25_IC_small_1_cell_contour.jpg",545,557,902.500,1054.000,978.250,118.130,128.740,123.435,1.447,1.880,1.664,0.799,0.813,0.806,1.000,1.000,1.000,6,7,6.5,0.856,0.918,0.983,1.000,0.857,0.259,30.142,0.964,16.869,0.540,101.608,71.348,131.867,101.608,1.230,0.039,80.910,26.131,0.839
"2025_04_25_IC_small_1_cell_contour.jpg",546,547,633.889,955.222,794.556,100.036,120.713,110.374,1.022,1.402,1.212,0.796,0.824,0.810,1.000,1.000,1.000,5,8,6.5,0.664,0.829,0.966,1.000,0.625,0.288,29.101,1.038,13.106,0.467,92.051,86.839,97.263,92.051,2.418,0.086,69.114,24.462,0.884
"2025_04_25_IC_small_1_cell_contour.jpg",546,557,633.889,1054.000,843.944,100.036,128.740,114.388,1.022,1.880,1.451,0.796,0.799,0.798,1.000,1.000,1.000,5,7,6.0,0.601,0.777,0.996,1.000,0.714,0.093,31.850,1.105,29.364,1.019,153.327,143.825,162.828,153.327,4.166,0.145,26.689,23.109,0.810
"2025_04_25_IC_small_1_cell_contour.jpg",547,548,770.278,955.222,862.750,118.292,120.713,119.502,1.402,2.517,1.959,0.692,0.824,0.758,1.000,1.000,1.000,6,8,7.0,0.806,0.980,0.840,1.000,0.750,0.371,40.370,1.376,7.846,0.267,97.036,85.197,108.876,97.036,1.028,0.035,51.324,30.867,1.061
"2025_04_25_IC_small_1_cell_contour.jpg",547,554,874.333,955.222,914.778,116.143,120.713,118.428,1.357,1.402,1.380,0.815,0.824,0.819,1.000,1.000,1.000,6,8,7.0,0.915,0.962,0.989,1.000,0.750,0.177,29.968,0.991,21.024,0.695,84.748,84.205,85.291,84.748,0.916,0.030,89.731,23.457,0.779
"2025_04_25_IC_small_1_cell_contour.jpg",547,557,955.222,1054.000,1004.611,120.713,128.740,124.726,1.402,1.880,1.641,0.799,0.824,0.811,1.000,1.000,1.000,7,8,7.5,0.906,0.938,0.970,1.000,0.875,0.234,42.655,1.346,15.563,0.491,104.927,99.908,109.945,104.927,5.802,0.183,68.836,31.004,0.973
