genotype,primordium_id,source_file,cell_1_id,cell_2_id,pair_centroid_x,pair_centroid_y,x_norm,y_norm,region,angle,junction_angle_mean
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,7,11,664.01551,193.592914,0.8313548992858394,0.13105929319533366,basal,24.478679250051975,169.554053
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,10,12,540.267558,203.5462495,0.5846748830259387,0.1457777214021681,basal,12.766922318922859,154.321507
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,14,19,420.16853000000003,239.824369,0.3452686568943072,0.1994237476352547,basal,24.185500396544267,165.705657
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,15,18,353.593159,245.1669305,0.21255685572616398,0.20732402467086233,basal,32.92757918337112,147.583672
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,16,23,483.2684305,251.60535199999998,0.4710524313307368,0.21684479734180154,basal,78.00731228223887,168.542747
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,17,24,685.6805115,266.508791,0.8745420618684636,0.23888315794528336,basal,53.994888692419885,162.742091
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,21,22,607.7950235,267.0494555,0.7192845959004587,0.23968266195348592,basal,12.054766648251459,165.120603
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,28,35,649.8761360000001,307.63908449999997,0.8031693741773125,0.29970430398278813,basal,51.77916756929026,164.572293
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,30,39,322.30078349999997,321.71844550000003,0.15017841978121246,0.32052406476314227,basal,72.90582630695084,171.599252
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,31,34,589.315301,317.88895049999996,0.682446990323128,0.3148612246804451,basal,24.134011461518565,155.958117
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,32,33,472.5797165,314.89777949999996,0.4497454755330568,0.31043805059796137,basal,9.450895056438348,149.513347
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,36,38,527.8296285,339.906298,0.559881029053313,0.34741922983195206,basal,15.975083193686215,167.018299
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,37,41,740.5114565,383.2971745,0.9838424436973746,0.41158319784015107,basal,78.3027059510881,156.557899
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,40,42,409.4266365,340.719832,0.3238556927165878,0.34862223778569973,basal,30.950867055144826,167.354847
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,43,51,678.4026725,356.066158,0.8600343676897597,0.3713155145741368,basal,73.90158668097658,167.552464
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,44,54,616.303306,370.2116615,0.7362450645912363,0.3922330831333677,basal,77.40903711615421,166.612877
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,48,49,583.463622,365.6796935,0.6707822132699472,0.3855314658068271,basal,37.95030688493154,159.112463
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,55,57,418.3738345,397.268553,0.3416910985754303,0.4322432802218573,basal,7.54655195058527,161.133505
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,56,59,529.5299465,396.548317,0.5632704546163882,0.43117823606073385,basal,11.80649951758963,154.828324
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,58,70,486.5652965,419.787069,0.4776244266271657,0.4655423849360964,basal,84.13978107705387,164.966177
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,60,66,458.24071349999997,413.5559565,0.42116200860674535,0.4563281690604275,basal,86.55116793072112,170.883594
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,61,73,691.5823760000001,445.68947749999995,0.8863068790415491,0.5038453980206397,apical,66.46986678213649,145.659682
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,64,72,283.98238349999997,460.4848705,0.07379425840896299,0.525723986325274,apical,65.76621111544254,148.602397
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,65,78,342.65136700000005,457.703197,0.1907454125075122,0.5216106052677778,apical,81.55619382879543,159.94925
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,71,75,576.8819579999999,468.8192505,0.6576622791110593,0.5380483949296536,apical,20.940898018327946,149.882719
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,74,88,466.794079,497.3952805,0.4382123460589311,0.5803050079003857,apical,89.82292333487483,148.73963
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,76,79,521.705689,490.137217,0.5476735260520944,0.569572195111608,apical,17.14213421730551,177.346294
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,80,82,622.4335115,487.054641,0.748465058279831,0.5650138564975713,apical,18.95157826665484,175.431052
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,81,91,377.57104949999996,506.4041135,0.26035454710466943,0.5936267593612765,apical,83.69075004215969,167.156018
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,84,92,576.3191830000001,515.2660075,0.6565404395661865,0.6067312257600609,apical,50.23505235049569,167.655798
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,85,87,705.7442425,523.1457889999999,0.9145372408538444,0.6183833998772994,apical,13.636652329493758,163.578447
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,93,95,622.369923,542.9321434999999,0.7483383005278001,0.6476423390724292,apical,35.85725815798921,166.984282
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,94,106,278.4405495,572.1496325,0.06274712850389863,0.6908475052431543,apical,78.46228933451673,163.572176
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,97,109,521.4128725,568.1762765,0.5470898236326706,0.6849719316702354,apical,83.93298936408523,153.033795
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,98,108,390.287172,568.0519395,0.2857029529115219,0.6847880691642491,apical,88.25333417061157,166.464104
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,99,117,351.637358,594.9015905,0.20865814859862192,0.7244918107513845,apical,84.90915169391653,159.637241
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,101,102,469.11211449999996,565.762336,0.4428331339232104,0.6814023333235485,apical,16.37895641631953,171.737102
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,104,112,674.1671200000001,589.9487735,0.8515911882861148,0.7171678657847862,apical,74.82777963036627,170.034842
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,110,126,321.52898500000003,633.0641674999999,0.14863991135782176,0.7809244658911908,apical,75.9125940102322,156.705558
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,113,114,472.8545795,610.026666,0.4502933893224441,0.7468579148448012,apical,10.15325515142136,157.879224
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,115,128,390.66564800000003,630.0982245,0.286457409565754,0.7765385975447393,apical,81.56785604679153,154.997591
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,116,125,425.971497,625.9296025,0.3568363311125897,0.7703742756821405,apical,76.25661348020135,165.627475
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,119,131,582.8211275,648.8760625,0.6695014603270064,0.8043061997201676,apical,87.21803432896776,148.227456
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,120,121,527.3725334999999,646.578339,0.5589698527452611,0.8009084564838519,apical,4.5815934731159365,164.780233
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,122,123,690.2548735,652.372131,0.8836606264531826,0.8094759875991581,apical,11.747353787352715,171.212649
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,124,132,282.33798149999996,678.3579569999999,0.0705162961837957,0.8479023537531265,apical,72.66542673752599,145.22942
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,127,133,476.913585,662.7280264999999,0.4583846387254163,0.8247896987097932,apical,80.17301739611531,163.25078
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,129,135,362.254102,666.6623505,0.22982163890468532,0.8306075539741342,apical,82.33319549436675,157.261269
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,130,134,427.9544355,681.988942,0.36078913431875814,0.8532716485028707,apical,57.31132021562368,156.692341
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,136,138,631.879171,694.626482,0.7672941007115434,0.871959326136263,apical,13.1744829687376,161.077499
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,137,144,717.852269,712.625214,0.9386734639235829,0.8985748305323576,apical,25.698074838967507,146.221816
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,139,151,390.3729905,744.392557,0.28587402409802043,0.9455505762275958,apical,88.13793575354987,155.289133
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,140,141,525.0656035,709.8949285,0.5543712026608505,0.8945374391356835,apical,3.866881180989649,148.480292
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,142,148,672.8636455000001,721.9794325,0.8489928332777478,0.9124073184881081,apical,86.5961245523425,163.925837
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-6-polygonal-network,4.5d-rpl4d-3-6-polygonal-network.json,146,147,573.7215995,725.5068555,0.6513623988013869,0.9176234716239726,apical,15.643964370397262,174.236931
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,0,1,506.2962565,89.0403395,0.4419570450108986,0.001960194210927968,basal,6.1679223101381355,169.818609
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,2,4,457.0421585,119.503577,0.3017634662824399,0.04155040914094612,basal,50.3319036468646,173.241958
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,3,7,523.553722,130.006571,0.49107754353729344,0.05520016615934218,basal,89.22670238274169,174.456351
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,6,9,482.561475,138.491196,0.3743999463340936,0.06622683813898994,basal,42.53401186992934,164.347927
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,12,14,580.4927359999999,174.201326,0.6531449544952569,0.11263594754106478,basal,59.82723613348869,159.823884
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,13,15,419.06107099999997,190.456875,0.1936566326008295,0.1337617611948316,basal,11.824791647821463,161.695122
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,16,20,545.2028865,201.5782715,0.5526982811201053,0.14821519798916286,basal,52.24676686259585,161.332157
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,17,18,490.26161,195.097816,0.39631709690991507,0.1397931572888132,basal,8.050463324080683,154.276527
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,19,22,601.7349234999999,215.932228,0.7136072998953479,0.16686969007757374,basal,30.772070622292723,171.012477
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,21,27,441.278435,231.772033,0.25689465533495465,0.18745520021580428,basal,87.75317159412472,150.49226
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,23,26,522.795615,233.4532115,0.48891971834700987,0.18964007036136013,basal,88.15114754736767,174.744801
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,31,37,400.557048,286.471082,0.14098801596625612,0.2585424281040941,basal,28.09582410552368,163.942069
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,32,39,461.21159350000005,294.4665435,0.3136310679168398,0.26893338012453133,basal,35.69993658378855,161.35427
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,33,42,516.6497345,310.065138,0.47142649409321385,0.28920541158084645,basal,87.84331124063267,149.192082
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,34,40,351.70986949999997,298.75841049999997,0.0019526657563541483,0.2745111174540273,basal,87.38948687145894,168.627238
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,35,41,667.3634380000001,303.98154999999997,0.9004079253861967,0.2812991423779858,basal,79.29459825926294,167.004868
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,38,44,566.008648,310.15841950000004,0.6119184126684648,0.2893266408045623,basal,84.55506961399041,166.304391
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,43,51,392.859965,354.885,0.11907955239963099,0.347453585948845,basal,78.33133090284767,161.824045
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,45,47,621.7012199999999,338.18343400000003,0.7704380342697444,0.32574812579846274,basal,3.192472013413949,154.72256
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,46,49,454.9159495,352.94924249999997,0.2957115668276034,0.3449378633347468,basal,62.31037736680982,163.610259
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,50,58,670.7722745000001,384.44829949999996,0.910110610190925,0.3858742357975519,basal,80.28301315258375,161.187898
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,52,56,497.90465,396.418606,0.41807173608663406,0.40143092136366076,basal,52.97078266878144,164.375781
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,53,54,616.886247,384.073044,0.7567330163370054,0.38538655139110395,basal,8.836958140221316,146.135797
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,57,61,443.144568,406.8086605,0.2622062918134721,0.4149339014979817,basal,68.25453364070518,172.252293
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,59,69,376.06260899999995,441.253505,0.07126867885940387,0.45969863791137355,basal,82.77691219472993,151.316284
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,62,66,480.82748549999997,434.310169,0.3694644342984743,0.4506750348038137,basal,50.14510667529076,172.94083
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,63,64,615.68467,424.8733965,0.7533129277233065,0.4384109459484948,basal,1.6444664041476833,166.415017
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,65,76,655.2170505,469.070286,0.8658352583109085,0.4958495013398337,basal,86.98476777604515,168.179527
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,67,74,424.203351,459.9425255,0.20829327534320155,0.48398700642199277,basal,80.61134496559752,164.487118
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,68,75,559.7183345,468.45018749999997,0.5940140839588224,0.4950436174316383,basal,59.37425217694875,169.20149
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,70,73,606.486911,475.9334525,0.7271330401027496,0.5047689156612924,apical,11.846784909904523,160.598525
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,71,83,505.2164015,502.2768915,0.4388834177777327,0.5390050145659417,apical,78.59348448516214,157.458804
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,72,79,456.9776345,488.87834799999996,0.3015798094733379,0.5215921832175272,apical,84.44724614634961,149.482066
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,77,85,420.54431050000005,518.3148630000001,0.19787842656437787,0.5598480631331372,apical,75.01156171442477,168.916827
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,78,82,560.1542274999999,517.293169,0.5952547807149112,0.5585202631889352,apical,21.7153054511123,167.451528
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,80,90,701.4786409999999,536.437653,0.9975111633262729,0.5834005549269453,apical,87.63048672752375,167.61011
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,81,87,376.001389,533.6687565,0.07109442633548703,0.5798020796317974,apical,71.7243877905086,173.837129
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,86,92,654.597678,558.2735815,0.8640723177462268,0.6117786648540833,apical,75.10466324495967,166.319244
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,88,97,541.6969895,586.72183,0.5427193297832366,0.6487501874145979,apical,88.49252070207336,159.273541
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,89,96,456.980276,574.312783,0.3015873280627192,0.6326233119370096,apical,80.75910815095065,172.726517
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,91,93,602.2784919999999,577.1064845000001,0.7151544770114339,0.6362540239660682,apical,35.75245114072467,173.70587
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,98,105,585.3164855,635.360244,0.6668749532721022,0.7119609759630968,apical,61.970149178009216,167.634687
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,99,107,661.9444675,639.5022610000001,0.8849837292630851,0.7173439672907189,apical,84.68067269892828,169.081057
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,100,108,624.4714205,650.2303785,0.7783229481684901,0.7312862962247164,apical,69.18243465770021,157.708671
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,101,104,389.0347315,629.0841435,0.10819166295260502,0.7038045163052093,apical,50.99770723263873,169.206915
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,102,103,444.5230585,621.2782215,0.26612993521139167,0.6936598910103122,apical,11.277621519478423,175.204553
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,106,110,426.458687,670.2094095,0.21471271327657163,0.7572511704894263,apical,81.63966999129786,158.48352
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,109,114,391.43169,699.7479105,0.11501420572211418,0.7956395920516636,apical,89.77764164290575,176.253624
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,111,115,575.4149199999999,726.491145,0.6386917977819896,0.8303952677010056,apical,84.80459705491373,165.821996
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,113,117,616.788904,740.6746845,0.7564559457157107,0.8488282847850698,apical,83.1748293894016,160.820512
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,118,120,643.5486565,806.327224,0.8326231200463181,0.9341507377747268,apical,51.12202931313084,166.71115
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-7-polygonal-network,4.5d-rpl4d-3-7-polygonal-network.json,119,121,586.7148505,834.1349625,0.6708551661209625,0.9702898495133508,apical,84.79963724271029,165.913237
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,1,3,498.525585,144.9806835,0.4873790811109874,0.01940481635403447,basal,60.39056002608439,173.309176
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,2,4,454.222523,166.741163,0.39787936618121067,0.049368944781209935,basal,37.8661812864081,157.821046
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,5,7,503.58027549999997,203.936823,0.49759041500949425,0.10058727998258053,basal,26.346047856455527,159.164925
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,6,10,559.428567,231.1044535,0.6104134557411954,0.13799704245422317,basal,59.824336712996484,169.143511
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,8,15,426.950198,232.5242795,0.34278463451295205,0.13995213947348892,basal,87.84058049681953,162.402333
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,11,21,644.756213,270.636416,0.7827898028349675,0.19243246063185498,basal,88.89610565204472,159.813381
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,13,16,585.6884005,271.2257975,0.6634627824977386,0.19324403755315406,basal,62.06673344520227,174.971522
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,14,19,470.98745199999996,261.0604565,0.4317473721063529,0.1792463872150706,basal,66.41524909787348,162.555836
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,17,20,383.9201305,295.7490925,0.2558565848296355,0.22701255634142387,basal,36.11409144975825,167.182681
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,18,24,532.6024405000001,294.66521,0.5562201208782432,0.225520052721273,basal,66.76414717867326,168.895141
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,22,25,455.8507955,316.110194,0.40116875337024954,0.2550497445966162,basal,32.261665402429344,155.426134
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,23,31,682.5685015,337.354238,0.8591770521314717,0.2843027425706989,basal,60.921783339273155,160.659663
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,26,32,606.1160995,346.0570925,0.7047302063424222,0.2962865524826552,basal,27.128427571765467,152.765812
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,27,30,338.10125800000003,337.228214,0.16329467506471254,0.2841292078229509,basal,41.63039706624289,164.506649
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,29,38,553.3795625,364.023873,0.5981934385703972,0.32102676642531536,basal,81.9534869550825,171.259946
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,33,42,400.0478645,366.2102065,0.28843734855795905,0.3240373424458776,basal,77.72466252872186,168.851298
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,34,44,452.4829985,379.5148815,0.3943652310439291,0.34235784822250037,basal,51.81790956676614,161.7284
