job_index,split_index,split_id,model_name,feature_mode,status,elapsed_seconds,worker_pid,worker_log,summary_json,error
416,51,split_052,lightgbm,selected4,succeeded,209.04514830559492,3101792,output/all_satisfying_primordia_splits/split_052/models/selected4/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_052/models/selected4/lightgbm/training_summary.json,
417,52,split_053,lr,all,succeeded,201.52290817536414,3101786,output/all_satisfying_primordia_splits/split_053/models/all/lr/worker.log,output/all_satisfying_primordia_splits/split_053/models/all/lr/training_summary.json,
418,52,split_053,svm,all,succeeded,168.0371737331152,3101776,output/all_satisfying_primordia_splits/split_053/models/all/svm/worker.log,output/all_satisfying_primordia_splits/split_053/models/all/svm/training_summary.json,
419,52,split_053,xgboost,all,succeeded,199.20192959532142,3101775,output/all_satisfying_primordia_splits/split_053/models/all/xgboost/worker.log,output/all_satisfying_primordia_splits/split_053/models/all/xgboost/training_summary.json,
420,52,split_053,lightgbm,all,succeeded,234.43134876713157,3101791,output/all_satisfying_primordia_splits/split_053/models/all/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_053/models/all/lightgbm/training_summary.json,
421,52,split_053,lr,selected4,succeeded,212.05979558080435,3101798,output/all_satisfying_primordia_splits/split_053/models/selected4/lr/worker.log,output/all_satisfying_primordia_splits/split_053/models/selected4/lr/training_summary.json,
422,52,split_053,svm,selected4,succeeded,171.02780185826123,3101781,output/all_satisfying_primordia_splits/split_053/models/selected4/svm/worker.log,output/all_satisfying_primordia_splits/split_053/models/selected4/svm/training_summary.json,
423,52,split_053,xgboost,selected4,succeeded,189.02746191620827,3101784,output/all_satisfying_primordia_splits/split_053/models/selected4/xgboost/worker.log,output/all_satisfying_primordia_splits/split_053/models/selected4/xgboost/training_summary.json,
424,52,split_053,lightgbm,selected4,succeeded,202.1485795378685,3101797,output/all_satisfying_primordia_splits/split_053/models/selected4/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_053/models/selected4/lightgbm/training_summary.json,
425,53,split_054,lr,all,succeeded,209.5744301751256,3101763,output/all_satisfying_primordia_splits/split_054/models/all/lr/worker.log,output/all_satisfying_primordia_splits/split_054/models/all/lr/training_summary.json,
426,53,split_054,svm,all,succeeded,173.42774496413767,3101789,output/all_satisfying_primordia_splits/split_054/models/all/svm/worker.log,output/all_satisfying_primordia_splits/split_054/models/all/svm/training_summary.json,
427,53,split_054,xgboost,all,succeeded,202.875137347728,3101764,output/all_satisfying_primordia_splits/split_054/models/all/xgboost/worker.log,output/all_satisfying_primordia_splits/split_054/models/all/xgboost/training_summary.json,
428,53,split_054,lightgbm,all,succeeded,237.57507586479187,3101780,output/all_satisfying_primordia_splits/split_054/models/all/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_054/models/all/lightgbm/training_summary.json,
429,53,split_054,lr,selected4,succeeded,221.65749882534146,3101795,output/all_satisfying_primordia_splits/split_054/models/selected4/lr/worker.log,output/all_satisfying_primordia_splits/split_054/models/selected4/lr/training_summary.json,
430,53,split_054,svm,selected4,succeeded,174.63425218500197,3101777,output/all_satisfying_primordia_splits/split_054/models/selected4/svm/worker.log,output/all_satisfying_primordia_splits/split_054/models/selected4/svm/training_summary.json,
431,53,split_054,xgboost,selected4,succeeded,199.507255429402,3101796,output/all_satisfying_primordia_splits/split_054/models/selected4/xgboost/worker.log,output/all_satisfying_primordia_splits/split_054/models/selected4/xgboost/training_summary.json,
432,53,split_054,lightgbm,selected4,succeeded,207.87308976985514,3101787,output/all_satisfying_primordia_splits/split_054/models/selected4/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_054/models/selected4/lightgbm/training_summary.json,
433,54,split_055,lr,all,succeeded,210.36713201925159,3101778,output/all_satisfying_primordia_splits/split_055/models/all/lr/worker.log,output/all_satisfying_primordia_splits/split_055/models/all/lr/training_summary.json,
434,54,split_055,svm,all,succeeded,177.14331830106676,3101793,output/all_satisfying_primordia_splits/split_055/models/all/svm/worker.log,output/all_satisfying_primordia_splits/split_055/models/all/svm/training_summary.json,
435,54,split_055,xgboost,all,succeeded,216.14736125059426,3101779,output/all_satisfying_primordia_splits/split_055/models/all/xgboost/worker.log,output/all_satisfying_primordia_splits/split_055/models/all/xgboost/training_summary.json,
436,54,split_055,lightgbm,all,succeeded,241.0031555276364,3101800,output/all_satisfying_primordia_splits/split_055/models/all/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_055/models/all/lightgbm/training_summary.json,
437,54,split_055,lr,selected4,succeeded,232.05132698826492,3101768,output/all_satisfying_primordia_splits/split_055/models/selected4/lr/worker.log,output/all_satisfying_primordia_splits/split_055/models/selected4/lr/training_summary.json,
438,54,split_055,svm,selected4,succeeded,176.7168237157166,3101771,output/all_satisfying_primordia_splits/split_055/models/selected4/svm/worker.log,output/all_satisfying_primordia_splits/split_055/models/selected4/svm/training_summary.json,
439,54,split_055,xgboost,selected4,succeeded,197.88081154040992,3101790,output/all_satisfying_primordia_splits/split_055/models/selected4/xgboost/worker.log,output/all_satisfying_primordia_splits/split_055/models/selected4/xgboost/training_summary.json,
440,54,split_055,lightgbm,selected4,succeeded,208.1607134807855,3101773,output/all_satisfying_primordia_splits/split_055/models/selected4/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_055/models/selected4/lightgbm/training_summary.json,
441,55,split_056,lr,all,succeeded,198.44974626228213,3101799,output/all_satisfying_primordia_splits/split_056/models/all/lr/worker.log,output/all_satisfying_primordia_splits/split_056/models/all/lr/training_summary.json,
442,55,split_056,svm,all,succeeded,164.70431282743812,3101794,output/all_satisfying_primordia_splits/split_056/models/all/svm/worker.log,output/all_satisfying_primordia_splits/split_056/models/all/svm/training_summary.json,
443,55,split_056,xgboost,all,succeeded,198.12047367356718,3101785,output/all_satisfying_primordia_splits/split_056/models/all/xgboost/worker.log,output/all_satisfying_primordia_splits/split_056/models/all/xgboost/training_summary.json,
444,55,split_056,lightgbm,all,succeeded,232.40257605165243,3101769,output/all_satisfying_primordia_splits/split_056/models/all/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_056/models/all/lightgbm/training_summary.json,
445,55,split_056,lr,selected4,succeeded,209.11322123929858,3101782,output/all_satisfying_primordia_splits/split_056/models/selected4/lr/worker.log,output/all_satisfying_primordia_splits/split_056/models/selected4/lr/training_summary.json,
446,55,split_056,svm,selected4,succeeded,165.34320434182882,3101774,output/all_satisfying_primordia_splits/split_056/models/selected4/svm/worker.log,output/all_satisfying_primordia_splits/split_056/models/selected4/svm/training_summary.json,
447,55,split_056,xgboost,selected4,succeeded,187.36343470588326,3101783,output/all_satisfying_primordia_splits/split_056/models/selected4/xgboost/worker.log,output/all_satisfying_primordia_splits/split_056/models/selected4/xgboost/training_summary.json,
448,55,split_056,lightgbm,selected4,succeeded,196.71532943099737,3101776,output/all_satisfying_primordia_splits/split_056/models/selected4/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_056/models/selected4/lightgbm/training_summary.json,
449,56,split_057,lr,all,succeeded,199.84200736694038,3101767,output/all_satisfying_primordia_splits/split_057/models/all/lr/worker.log,output/all_satisfying_primordia_splits/split_057/models/all/lr/training_summary.json,
450,56,split_057,svm,all,succeeded,167.90991367213428,3101765,output/all_satisfying_primordia_splits/split_057/models/all/svm/worker.log,output/all_satisfying_primordia_splits/split_057/models/all/svm/training_summary.json,
451,56,split_057,xgboost,all,succeeded,196.00401354953647,3101781,output/all_satisfying_primordia_splits/split_057/models/all/xgboost/worker.log,output/all_satisfying_primordia_splits/split_057/models/all/xgboost/training_summary.json,
452,56,split_057,lightgbm,all,succeeded,227.26982178539038,3101786,output/all_satisfying_primordia_splits/split_057/models/all/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_057/models/all/lightgbm/training_summary.json,
453,56,split_057,lr,selected4,succeeded,207.14415972866118,3101772,output/all_satisfying_primordia_splits/split_057/models/selected4/lr/worker.log,output/all_satisfying_primordia_splits/split_057/models/selected4/lr/training_summary.json,
454,56,split_057,svm,selected4,succeeded,167.76321848854423,3101792,output/all_satisfying_primordia_splits/split_057/models/selected4/svm/worker.log,output/all_satisfying_primordia_splits/split_057/models/selected4/svm/training_summary.json,
455,56,split_057,xgboost,selected4,succeeded,189.60742083378136,3101775,output/all_satisfying_primordia_splits/split_057/models/selected4/xgboost/worker.log,output/all_satisfying_primordia_splits/split_057/models/selected4/xgboost/training_summary.json,
456,56,split_057,lightgbm,selected4,succeeded,195.85306806489825,3101784,output/all_satisfying_primordia_splits/split_057/models/selected4/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_057/models/selected4/lightgbm/training_summary.json,
457,57,split_058,lr,all,succeeded,203.01275921799242,3101789,output/all_satisfying_primordia_splits/split_058/models/all/lr/worker.log,output/all_satisfying_primordia_splits/split_058/models/all/lr/training_summary.json,
458,57,split_058,svm,all,succeeded,173.0710438620299,3101788,output/all_satisfying_primordia_splits/split_058/models/all/svm/worker.log,output/all_satisfying_primordia_splits/split_058/models/all/svm/training_summary.json,
459,57,split_058,xgboost,all,succeeded,202.40852813981473,3101798,output/all_satisfying_primordia_splits/split_058/models/all/xgboost/worker.log,output/all_satisfying_primordia_splits/split_058/models/all/xgboost/training_summary.json,
460,57,split_058,lightgbm,all,succeeded,235.77112794667482,3101797,output/all_satisfying_primordia_splits/split_058/models/all/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_058/models/all/lightgbm/training_summary.json,
461,57,split_058,lr,selected4,succeeded,210.44487121142447,3101777,output/all_satisfying_primordia_splits/split_058/models/selected4/lr/worker.log,output/all_satisfying_primordia_splits/split_058/models/selected4/lr/training_summary.json,
462,57,split_058,svm,selected4,succeeded,172.32651586830616,3101791,output/all_satisfying_primordia_splits/split_058/models/selected4/svm/worker.log,output/all_satisfying_primordia_splits/split_058/models/selected4/svm/training_summary.json,
463,57,split_058,xgboost,selected4,succeeded,191.54831687174737,3101763,output/all_satisfying_primordia_splits/split_058/models/selected4/xgboost/worker.log,output/all_satisfying_primordia_splits/split_058/models/selected4/xgboost/training_summary.json,
464,57,split_058,lightgbm,selected4,succeeded,197.1489586904645,3101764,output/all_satisfying_primordia_splits/split_058/models/selected4/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_058/models/selected4/lightgbm/training_summary.json,
465,58,split_059,lr,all,succeeded,211.319393992424,3101796,output/all_satisfying_primordia_splits/split_059/models/all/lr/worker.log,output/all_satisfying_primordia_splits/split_059/models/all/lr/training_summary.json,
466,58,split_059,svm,all,succeeded,181.97073192708194,3101793,output/all_satisfying_primordia_splits/split_059/models/all/svm/worker.log,output/all_satisfying_primordia_splits/split_059/models/all/svm/training_summary.json,
467,58,split_059,xgboost,all,succeeded,204.43192705884576,3101787,output/all_satisfying_primordia_splits/split_059/models/all/xgboost/worker.log,output/all_satisfying_primordia_splits/split_059/models/all/xgboost/training_summary.json,
468,58,split_059,lightgbm,all,succeeded,241.54221439361572,3101771,output/all_satisfying_primordia_splits/split_059/models/all/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_059/models/all/lightgbm/training_summary.json,
469,58,split_059,lr,selected4,succeeded,214.79593778774142,3101795,output/all_satisfying_primordia_splits/split_059/models/selected4/lr/worker.log,output/all_satisfying_primordia_splits/split_059/models/selected4/lr/training_summary.json,
470,58,split_059,svm,selected4,succeeded,184.19480020925403,3101780,output/all_satisfying_primordia_splits/split_059/models/selected4/svm/worker.log,output/all_satisfying_primordia_splits/split_059/models/selected4/svm/training_summary.json,
471,58,split_059,xgboost,selected4,succeeded,196.43399696424603,3101778,output/all_satisfying_primordia_splits/split_059/models/selected4/xgboost/worker.log,output/all_satisfying_primordia_splits/split_059/models/selected4/xgboost/training_summary.json,
472,58,split_059,lightgbm,selected4,succeeded,209.2686139419675,3101794,output/all_satisfying_primordia_splits/split_059/models/selected4/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_059/models/selected4/lightgbm/training_summary.json,
473,59,split_060,lr,all,succeeded,197.3608167450875,3101790,output/all_satisfying_primordia_splits/split_060/models/all/lr/worker.log,output/all_satisfying_primordia_splits/split_060/models/all/lr/training_summary.json,
474,59,split_060,svm,all,succeeded,169.28291145525873,3101779,output/all_satisfying_primordia_splits/split_060/models/all/svm/worker.log,output/all_satisfying_primordia_splits/split_060/models/all/svm/training_summary.json,
475,59,split_060,xgboost,all,succeeded,194.995316978544,3101774,output/all_satisfying_primordia_splits/split_060/models/all/xgboost/worker.log,output/all_satisfying_primordia_splits/split_060/models/all/xgboost/training_summary.json,
476,59,split_060,lightgbm,all,succeeded,229.70732340961695,3101799,output/all_satisfying_primordia_splits/split_060/models/all/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_060/models/all/lightgbm/training_summary.json,
477,59,split_060,lr,selected4,succeeded,206.27739146351814,3101773,output/all_satisfying_primordia_splits/split_060/models/selected4/lr/worker.log,output/all_satisfying_primordia_splits/split_060/models/selected4/lr/training_summary.json,
478,59,split_060,svm,selected4,succeeded,169.19952607527375,3101768,output/all_satisfying_primordia_splits/split_060/models/selected4/svm/worker.log,output/all_satisfying_primordia_splits/split_060/models/selected4/svm/training_summary.json,
479,59,split_060,xgboost,selected4,succeeded,184.68424539640546,3101800,output/all_satisfying_primordia_splits/split_060/models/selected4/xgboost/worker.log,output/all_satisfying_primordia_splits/split_060/models/selected4/xgboost/training_summary.json,
480,59,split_060,lightgbm,selected4,succeeded,194.7126122377813,3101785,output/all_satisfying_primordia_splits/split_060/models/selected4/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_060/models/selected4/lightgbm/training_summary.json,
481,60,split_061,lr,all,succeeded,213.15720243752003,3101765,output/all_satisfying_primordia_splits/split_061/models/all/lr/worker.log,output/all_satisfying_primordia_splits/split_061/models/all/lr/training_summary.json,
482,60,split_061,svm,all,succeeded,180.52984981052577,3101783,output/all_satisfying_primordia_splits/split_061/models/all/svm/worker.log,output/all_satisfying_primordia_splits/split_061/models/all/svm/training_summary.json,
483,60,split_061,xgboost,all,succeeded,206.56904979981482,3101782,output/all_satisfying_primordia_splits/split_061/models/all/xgboost/worker.log,output/all_satisfying_primordia_splits/split_061/models/all/xgboost/training_summary.json,
484,60,split_061,lightgbm,all,succeeded,246.8052606061101,3101776,output/all_satisfying_primordia_splits/split_061/models/all/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_061/models/all/lightgbm/training_summary.json,
485,60,split_061,lr,selected4,succeeded,222.43688518181443,3101792,output/all_satisfying_primordia_splits/split_061/models/selected4/lr/worker.log,output/all_satisfying_primordia_splits/split_061/models/selected4/lr/training_summary.json,
486,60,split_061,svm,selected4,succeeded,181.82235578633845,3101767,output/all_satisfying_primordia_splits/split_061/models/selected4/svm/worker.log,output/all_satisfying_primordia_splits/split_061/models/selected4/svm/training_summary.json,
487,60,split_061,xgboost,selected4,succeeded,195.76219664886594,3101781,output/all_satisfying_primordia_splits/split_061/models/selected4/xgboost/worker.log,output/all_satisfying_primordia_splits/split_061/models/selected4/xgboost/training_summary.json,
488,60,split_061,lightgbm,selected4,succeeded,207.81595877371728,3101769,output/all_satisfying_primordia_splits/split_061/models/selected4/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_061/models/selected4/lightgbm/training_summary.json,
489,61,split_062,lr,all,succeeded,209.7168420087546,3101788,output/all_satisfying_primordia_splits/split_062/models/all/lr/worker.log,output/all_satisfying_primordia_splits/split_062/models/all/lr/training_summary.json,
490,61,split_062,svm,all,succeeded,173.5368638690561,3101775,output/all_satisfying_primordia_splits/split_062/models/all/svm/worker.log,output/all_satisfying_primordia_splits/split_062/models/all/svm/training_summary.json,
491,61,split_062,xgboost,all,succeeded,202.72376837953925,3101772,output/all_satisfying_primordia_splits/split_062/models/all/xgboost/worker.log,output/all_satisfying_primordia_splits/split_062/models/all/xgboost/training_summary.json,
492,61,split_062,lightgbm,all,succeeded,239.22424726001918,3101784,output/all_satisfying_primordia_splits/split_062/models/all/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_062/models/all/lightgbm/training_summary.json,
493,61,split_062,lr,selected4,succeeded,217.0673214495182,3101789,output/all_satisfying_primordia_splits/split_062/models/selected4/lr/worker.log,output/all_satisfying_primordia_splits/split_062/models/selected4/lr/training_summary.json,
494,61,split_062,svm,selected4,succeeded,172.61932641267776,3101791,output/all_satisfying_primordia_splits/split_062/models/selected4/svm/worker.log,output/all_satisfying_primordia_splits/split_062/models/selected4/svm/training_summary.json,
495,61,split_062,xgboost,selected4,succeeded,194.7958354409784,3101786,output/all_satisfying_primordia_splits/split_062/models/selected4/xgboost/worker.log,output/all_satisfying_primordia_splits/split_062/models/selected4/xgboost/training_summary.json,
496,61,split_062,lightgbm,selected4,succeeded,204.75817255117,3101798,output/all_satisfying_primordia_splits/split_062/models/selected4/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_062/models/selected4/lightgbm/training_summary.json,
497,62,split_063,lr,all,succeeded,205.86870460398495,3101763,output/all_satisfying_primordia_splits/split_063/models/all/lr/worker.log,output/all_satisfying_primordia_splits/split_063/models/all/lr/training_summary.json,
498,62,split_063,svm,all,succeeded,171.0212642494589,3101764,output/all_satisfying_primordia_splits/split_063/models/all/svm/worker.log,output/all_satisfying_primordia_splits/split_063/models/all/svm/training_summary.json,
499,62,split_063,xgboost,all,succeeded,198.6066251490265,3101793,output/all_satisfying_primordia_splits/split_063/models/all/xgboost/worker.log,output/all_satisfying_primordia_splits/split_063/models/all/xgboost/training_summary.json,
500,62,split_063,lightgbm,all,succeeded,234.3880183827132,3101777,output/all_satisfying_primordia_splits/split_063/models/all/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_063/models/all/lightgbm/training_summary.json,
501,62,split_063,lr,selected4,succeeded,214.3521538246423,3101797,output/all_satisfying_primordia_splits/split_063/models/selected4/lr/worker.log,output/all_satisfying_primordia_splits/split_063/models/selected4/lr/training_summary.json,
502,62,split_063,svm,selected4,succeeded,168.00132744945586,3101780,output/all_satisfying_primordia_splits/split_063/models/selected4/svm/worker.log,output/all_satisfying_primordia_splits/split_063/models/selected4/svm/training_summary.json,
503,62,split_063,xgboost,selected4,succeeded,187.01812355220318,3101796,output/all_satisfying_primordia_splits/split_063/models/selected4/xgboost/worker.log,output/all_satisfying_primordia_splits/split_063/models/selected4/xgboost/training_summary.json,
504,62,split_063,lightgbm,selected4,succeeded,195.60532508045435,3101779,output/all_satisfying_primordia_splits/split_063/models/selected4/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_063/models/selected4/lightgbm/training_summary.json,
505,63,split_064,lr,all,succeeded,211.48305736482143,3101787,output/all_satisfying_primordia_splits/split_064/models/all/lr/worker.log,output/all_satisfying_primordia_splits/split_064/models/all/lr/training_summary.json,
506,63,split_064,svm,all,succeeded,180.0875572785735,3101778,output/all_satisfying_primordia_splits/split_064/models/all/svm/worker.log,output/all_satisfying_primordia_splits/split_064/models/all/svm/training_summary.json,
507,63,split_064,xgboost,all,succeeded,212.29724476113915,3101795,output/all_satisfying_primordia_splits/split_064/models/all/xgboost/worker.log,output/all_satisfying_primordia_splits/split_064/models/all/xgboost/training_summary.json,
508,63,split_064,lightgbm,all,succeeded,245.18248861283064,3101768,output/all_satisfying_primordia_splits/split_064/models/all/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_064/models/all/lightgbm/training_summary.json,
509,63,split_064,lr,selected4,succeeded,224.74296171031892,3101790,output/all_satisfying_primordia_splits/split_064/models/selected4/lr/worker.log,output/all_satisfying_primordia_splits/split_064/models/selected4/lr/training_summary.json,
510,63,split_064,svm,selected4,succeeded,179.49387612752616,3101794,output/all_satisfying_primordia_splits/split_064/models/selected4/svm/worker.log,output/all_satisfying_primordia_splits/split_064/models/selected4/svm/training_summary.json,
511,63,split_064,xgboost,selected4,succeeded,197.866162404418,3101774,output/all_satisfying_primordia_splits/split_064/models/selected4/xgboost/worker.log,output/all_satisfying_primordia_splits/split_064/models/selected4/xgboost/training_summary.json,
512,63,split_064,lightgbm,selected4,succeeded,208.58518560789526,3101800,output/all_satisfying_primordia_splits/split_064/models/selected4/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_064/models/selected4/lightgbm/training_summary.json,
513,64,split_065,lr,all,succeeded,195.6174034513533,3101771,output/all_satisfying_primordia_splits/split_065/models/all/lr/worker.log,output/all_satisfying_primordia_splits/split_065/models/all/lr/training_summary.json,
514,64,split_065,svm,all,succeeded,167.50106047280133,3101783,output/all_satisfying_primordia_splits/split_065/models/all/svm/worker.log,output/all_satisfying_primordia_splits/split_065/models/all/svm/training_summary.json,
515,64,split_065,xgboost,all,succeeded,193.56790146790445,3101785,output/all_satisfying_primordia_splits/split_065/models/all/xgboost/worker.log,output/all_satisfying_primordia_splits/split_065/models/all/xgboost/training_summary.json,
516,64,split_065,lightgbm,all,succeeded,229.09858855605125,3101773,output/all_satisfying_primordia_splits/split_065/models/all/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_065/models/all/lightgbm/training_summary.json,
517,64,split_065,lr,selected4,succeeded,206.24352799914777,3101767,output/all_satisfying_primordia_splits/split_065/models/selected4/lr/worker.log,output/all_satisfying_primordia_splits/split_065/models/selected4/lr/training_summary.json,
518,64,split_065,svm,selected4,succeeded,173.26418017409742,3101799,output/all_satisfying_primordia_splits/split_065/models/selected4/svm/worker.log,output/all_satisfying_primordia_splits/split_065/models/selected4/svm/training_summary.json,
519,64,split_065,xgboost,selected4,succeeded,183.613569220528,3101765,output/all_satisfying_primordia_splits/split_065/models/selected4/xgboost/worker.log,output/all_satisfying_primordia_splits/split_065/models/selected4/xgboost/training_summary.json,
520,64,split_065,lightgbm,selected4,succeeded,194.40347802266479,3101775,output/all_satisfying_primordia_splits/split_065/models/selected4/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_065/models/selected4/lightgbm/training_summary.json,
521,65,split_066,lr,all,succeeded,200.518356397748,3101782,output/all_satisfying_primordia_splits/split_066/models/all/lr/worker.log,output/all_satisfying_primordia_splits/split_066/models/all/lr/training_summary.json,
522,65,split_066,svm,all,succeeded,166.08241835050285,3101781,output/all_satisfying_primordia_splits/split_066/models/all/svm/worker.log,output/all_satisfying_primordia_splits/split_066/models/all/svm/training_summary.json,
523,65,split_066,xgboost,all,succeeded,198.72979460656643,3101792,output/all_satisfying_primordia_splits/split_066/models/all/xgboost/worker.log,output/all_satisfying_primordia_splits/split_066/models/all/xgboost/training_summary.json,
524,65,split_066,lightgbm,all,succeeded,229.49150990508497,3101791,output/all_satisfying_primordia_splits/split_066/models/all/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_066/models/all/lightgbm/training_summary.json,
525,65,split_066,lr,selected4,succeeded,208.16653110459447,3101769,output/all_satisfying_primordia_splits/split_066/models/selected4/lr/worker.log,output/all_satisfying_primordia_splits/split_066/models/selected4/lr/training_summary.json,
526,65,split_066,svm,selected4,succeeded,169.8498222436756,3101788,output/all_satisfying_primordia_splits/split_066/models/selected4/svm/worker.log,output/all_satisfying_primordia_splits/split_066/models/selected4/svm/training_summary.json,
527,65,split_066,xgboost,selected4,succeeded,184.10109590552747,3101772,output/all_satisfying_primordia_splits/split_066/models/selected4/xgboost/worker.log,output/all_satisfying_primordia_splits/split_066/models/selected4/xgboost/training_summary.json,
528,65,split_066,lightgbm,selected4,succeeded,194.81320866383612,3101776,output/all_satisfying_primordia_splits/split_066/models/selected4/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_066/models/selected4/lightgbm/training_summary.json,
529,66,split_067,lr,all,succeeded,211.475286193192,3101764,output/all_satisfying_primordia_splits/split_067/models/all/lr/worker.log,output/all_satisfying_primordia_splits/split_067/models/all/lr/training_summary.json,
530,66,split_067,svm,all,succeeded,180.4843228701502,3101786,output/all_satisfying_primordia_splits/split_067/models/all/svm/worker.log,output/all_satisfying_primordia_splits/split_067/models/all/svm/training_summary.json,
531,66,split_067,xgboost,all,succeeded,226.2921040058136,3101798,output/all_satisfying_primordia_splits/split_067/models/all/xgboost/worker.log,output/all_satisfying_primordia_splits/split_067/models/all/xgboost/training_summary.json,
532,66,split_067,lightgbm,all,succeeded,244.55381756834686,3101789,output/all_satisfying_primordia_splits/split_067/models/all/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_067/models/all/lightgbm/training_summary.json,
533,66,split_067,lr,selected4,succeeded,220.42584991641343,3101780,output/all_satisfying_primordia_splits/split_067/models/selected4/lr/worker.log,output/all_satisfying_primordia_splits/split_067/models/selected4/lr/training_summary.json,
534,66,split_067,svm,selected4,succeeded,176.59281663782895,3101763,output/all_satisfying_primordia_splits/split_067/models/selected4/svm/worker.log,output/all_satisfying_primordia_splits/split_067/models/selected4/svm/training_summary.json,
535,66,split_067,xgboost,selected4,succeeded,194.71409467980266,3101784,output/all_satisfying_primordia_splits/split_067/models/selected4/xgboost/worker.log,output/all_satisfying_primordia_splits/split_067/models/selected4/xgboost/training_summary.json,
536,66,split_067,lightgbm,selected4,succeeded,204.4928487315774,3101793,output/all_satisfying_primordia_splits/split_067/models/selected4/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_067/models/selected4/lightgbm/training_summary.json,
537,67,split_068,lr,all,succeeded,209.75768973492086,3101796,output/all_satisfying_primordia_splits/split_068/models/all/lr/worker.log,output/all_satisfying_primordia_splits/split_068/models/all/lr/training_summary.json,
538,67,split_068,svm,all,succeeded,175.85401289351285,3101778,output/all_satisfying_primordia_splits/split_068/models/all/svm/worker.log,output/all_satisfying_primordia_splits/split_068/models/all/svm/training_summary.json,
539,67,split_068,xgboost,all,succeeded,202.93514728359878,3101779,output/all_satisfying_primordia_splits/split_068/models/all/xgboost/worker.log,output/all_satisfying_primordia_splits/split_068/models/all/xgboost/training_summary.json,
540,67,split_068,lightgbm,all,succeeded,242.47969861514866,3101797,output/all_satisfying_primordia_splits/split_068/models/all/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_068/models/all/lightgbm/training_summary.json,
541,67,split_068,lr,selected4,succeeded,220.28590909950435,3101777,output/all_satisfying_primordia_splits/split_068/models/selected4/lr/worker.log,output/all_satisfying_primordia_splits/split_068/models/selected4/lr/training_summary.json,
542,67,split_068,svm,selected4,succeeded,178.8676643241197,3101787,output/all_satisfying_primordia_splits/split_068/models/selected4/svm/worker.log,output/all_satisfying_primordia_splits/split_068/models/selected4/svm/training_summary.json,
543,67,split_068,xgboost,selected4,succeeded,195.21298513561487,3101794,output/all_satisfying_primordia_splits/split_068/models/selected4/xgboost/worker.log,output/all_satisfying_primordia_splits/split_068/models/selected4/xgboost/training_summary.json,
544,67,split_068,lightgbm,selected4,succeeded,204.84699389897287,3101783,output/all_satisfying_primordia_splits/split_068/models/selected4/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_068/models/selected4/lightgbm/training_summary.json,
545,68,split_069,lr,all,succeeded,201.77125782333314,3101795,output/all_satisfying_primordia_splits/split_069/models/all/lr/worker.log,output/all_satisfying_primordia_splits/split_069/models/all/lr/training_summary.json,
546,68,split_069,svm,all,succeeded,170.6836934350431,3101774,output/all_satisfying_primordia_splits/split_069/models/all/svm/worker.log,output/all_satisfying_primordia_splits/split_069/models/all/svm/training_summary.json,
547,68,split_069,xgboost,all,succeeded,197.8905585668981,3101771,output/all_satisfying_primordia_splits/split_069/models/all/xgboost/worker.log,output/all_satisfying_primordia_splits/split_069/models/all/xgboost/training_summary.json,
548,68,split_069,lightgbm,all,succeeded,232.214928034693,3101799,output/all_satisfying_primordia_splits/split_069/models/all/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_069/models/all/lightgbm/training_summary.json,
549,68,split_069,lr,selected4,succeeded,211.50888856872916,3101785,output/all_satisfying_primordia_splits/split_069/models/selected4/lr/worker.log,output/all_satisfying_primordia_splits/split_069/models/selected4/lr/training_summary.json,
