feature_mode,model_name,n_features,chosen_threshold,selected_hyperparameters,hyperparameter_search_csv,train_cv_pr_auc,train_cv_roc_auc,train_cv_precision_after_matching,train_cv_recall_after_matching,train_cv_F1_after_matching,summary_json,test_precision_after_matching,test_recall_after_matching,test_F1_after_matching,test_TP,test_FP,test_FN,split_index,split_id,split_name,train_csv,test_csv,assignment_csv,train_rows,test_rows,total_rows,total_input_rows,excluded_exception_rows,exception_column,exception_positive_value,train_fraction,test_fraction,n_train_primordia,n_test_primordia,train_set,test_set,train_daughter_pairs,test_daughter_pairs,total_daughter_pairs,train_non_daughter_pairs,test_non_daughter_pairs,train_daughter_pair_frequency,test_daughter_pair_frequency,daughter_pair_frequency_difference
all,lr,49,0.6231155778894473,"{""lr_C"": 1.0}",output/all_satisfying_primordia_splits/split_066/models/all/lr/hyperparameter_search_train_cv.csv,0.9572163952002838,0.9931193217777702,0.9474393530997304,0.9423592493297588,0.9448924731182796,output/all_satisfying_primordia_splits/split_066/models/all/lr/training_summary.json,0.9327956989247312,0.9429347826086956,0.9378378378378378,347,25,21,65,split_066,split_066,output/all_satisfying_primordia_splits/split_066/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_066/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_066/primordium_assignment.csv,5160,2413,7573,7624,51,exception_label,1,0.6813680179585369,0.3186319820414631,7,5,sample1;sample11;sample2;sample4;sample5;sample7;sample9,sample10;sample12;sample3;sample6;sample8,746,368,1114,4414,2045,0.14457364341085271,0.1525072523829258,0.007933608972073097
all,svm,49,0.2814070351758794,"{""svm_C"": 1.0, ""svm_calib_method"": ""sigmoid""}",output/all_satisfying_primordia_splits/split_066/models/all/svm/hyperparameter_search_train_cv.csv,0.9566558419528914,0.9932064804770588,0.9450402144772118,0.9450402144772118,0.9450402144772118,output/all_satisfying_primordia_splits/split_066/models/all/svm/training_summary.json,0.9378378378378378,0.9429347826086956,0.9403794037940378,347,23,21,65,split_066,split_066,output/all_satisfying_primordia_splits/split_066/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_066/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_066/primordium_assignment.csv,5160,2413,7573,7624,51,exception_label,1,0.6813680179585369,0.3186319820414631,7,5,sample1;sample11;sample2;sample4;sample5;sample7;sample9,sample10;sample12;sample3;sample6;sample8,746,368,1114,4414,2045,0.14457364341085271,0.1525072523829258,0.007933608972073097
all,xgboost,49,0.2211055276381909,"{""xgb_colsample_bytree"": 0.8, ""xgb_gamma"": 0.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 4, ""xgb_min_child_weight"": 1.0, ""xgb_n_estimators"": 600, ""xgb_reg_alpha"": 0.0, ""xgb_reg_lambda"": 1.0, ""xgb_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_066/models/all/xgboost/hyperparameter_search_train_cv.csv,0.9471674066892384,0.9919858031537478,0.9553450608930988,0.9463806970509384,0.9508417508417508,output/all_satisfying_primordia_splits/split_066/models/all/xgboost/training_summary.json,0.9375,0.9375,0.9375,345,23,23,65,split_066,split_066,output/all_satisfying_primordia_splits/split_066/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_066/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_066/primordium_assignment.csv,5160,2413,7573,7624,51,exception_label,1,0.6813680179585369,0.3186319820414631,7,5,sample1;sample11;sample2;sample4;sample5;sample7;sample9,sample10;sample12;sample3;sample6;sample8,746,368,1114,4414,2045,0.14457364341085271,0.1525072523829258,0.007933608972073097
all,lightgbm,49,0.271356783919598,"{""lgbm_colsample_bytree"": 0.8, ""lgbm_learning_rate"": 0.02, ""lgbm_max_depth"": -1, ""lgbm_min_child_samples"": 20, ""lgbm_n_estimators"": 1500, ""lgbm_num_leaves"": 63, ""lgbm_reg_alpha"": 0.0, ""lgbm_reg_lambda"": 1.0, ""lgbm_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_066/models/all/lightgbm/hyperparameter_search_train_cv.csv,0.9457135754306544,0.991479402000216,0.9561643835616438,0.935656836461126,0.94579945799458,output/all_satisfying_primordia_splits/split_066/models/all/lightgbm/training_summary.json,0.9452054794520548,0.9375,0.941336971350614,345,20,23,65,split_066,split_066,output/all_satisfying_primordia_splits/split_066/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_066/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_066/primordium_assignment.csv,5160,2413,7573,7624,51,exception_label,1,0.6813680179585369,0.3186319820414631,7,5,sample1;sample11;sample2;sample4;sample5;sample7;sample9,sample10;sample12;sample3;sample6;sample8,746,368,1114,4414,2045,0.14457364341085271,0.1525072523829258,0.007933608972073097
selected4,lr,4,0.5678391959798995,"{""lr_C"": 1.0}",output/all_satisfying_primordia_splits/split_066/models/selected4/lr/hyperparameter_search_train_cv.csv,0.942952174260765,0.9914308117845848,0.9375830013280212,0.9463806970509384,0.9419613075383588,output/all_satisfying_primordia_splits/split_066/models/selected4/lr/training_summary.json,0.905511811023622,0.9375,0.9212283044058744,345,36,23,65,split_066,split_066,output/all_satisfying_primordia_splits/split_066/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_066/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_066/primordium_assignment.csv,5160,2413,7573,7624,51,exception_label,1,0.6813680179585369,0.3186319820414631,7,5,sample1;sample11;sample2;sample4;sample5;sample7;sample9,sample10;sample12;sample3;sample6;sample8,746,368,1114,4414,2045,0.14457364341085271,0.1525072523829258,0.007933608972073097
selected4,svm,4,0.1457286432160804,"{""svm_C"": 1.0, ""svm_calib_method"": ""sigmoid""}",output/all_satisfying_primordia_splits/split_066/models/selected4/svm/hyperparameter_search_train_cv.csv,0.9424844881141828,0.9914505515596852,0.9287564766839378,0.9611260053619304,0.9446640316205532,output/all_satisfying_primordia_splits/split_066/models/selected4/svm/training_summary.json,0.9114583333333334,0.9510869565217392,0.9308510638297872,350,34,18,65,split_066,split_066,output/all_satisfying_primordia_splits/split_066/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_066/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_066/primordium_assignment.csv,5160,2413,7573,7624,51,exception_label,1,0.6813680179585369,0.3186319820414631,7,5,sample1;sample11;sample2;sample4;sample5;sample7;sample9,sample10;sample12;sample3;sample6;sample8,746,368,1114,4414,2045,0.14457364341085271,0.1525072523829258,0.007933608972073097
selected4,xgboost,4,0.0603015075376884,"{""xgb_colsample_bytree"": 0.8, ""xgb_gamma"": 0.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 4, ""xgb_min_child_weight"": 1.0, ""xgb_n_estimators"": 600, ""xgb_reg_alpha"": 0.0, ""xgb_reg_lambda"": 1.0, ""xgb_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_066/models/selected4/xgboost/hyperparameter_search_train_cv.csv,0.9043530739311184,0.988767764279146,0.9097938144329896,0.9463806970509384,0.9277266754270695,output/all_satisfying_primordia_splits/split_066/models/selected4/xgboost/training_summary.json,0.8946015424164524,0.9456521739130436,0.9194187582562748,348,41,20,65,split_066,split_066,output/all_satisfying_primordia_splits/split_066/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_066/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_066/primordium_assignment.csv,5160,2413,7573,7624,51,exception_label,1,0.6813680179585369,0.3186319820414631,7,5,sample1;sample11;sample2;sample4;sample5;sample7;sample9,sample10;sample12;sample3;sample6;sample8,746,368,1114,4414,2045,0.14457364341085271,0.1525072523829258,0.007933608972073097
selected4,lightgbm,4,0.0150753768844221,"{""lgbm_colsample_bytree"": 0.8, ""lgbm_learning_rate"": 0.02, ""lgbm_max_depth"": -1, ""lgbm_min_child_samples"": 20, ""lgbm_n_estimators"": 1500, ""lgbm_num_leaves"": 63, ""lgbm_reg_alpha"": 0.0, ""lgbm_reg_lambda"": 1.0, ""lgbm_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_066/models/selected4/lightgbm/hyperparameter_search_train_cv.csv,0.9039950984633592,0.9871727904510508,0.9006535947712418,0.9235924932975872,0.9119788219722038,output/all_satisfying_primordia_splits/split_066/models/selected4/lightgbm/training_summary.json,0.8903394255874674,0.9266304347826086,0.9081225033288948,341,42,27,65,split_066,split_066,output/all_satisfying_primordia_splits/split_066/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_066/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_066/primordium_assignment.csv,5160,2413,7573,7624,51,exception_label,1,0.6813680179585369,0.3186319820414631,7,5,sample1;sample11;sample2;sample4;sample5;sample7;sample9,sample10;sample12;sample3;sample6;sample8,746,368,1114,4414,2045,0.14457364341085271,0.1525072523829258,0.007933608972073097
all,lr,49,0.5226130653266332,"{""lr_C"": 1.0}",output/all_satisfying_primordia_splits/split_067/models/all/lr/hyperparameter_search_train_cv.csv,0.9526693972258982,0.9929016685206382,0.9365079365079364,0.9575530586766542,0.9469135802469136,output/all_satisfying_primordia_splits/split_067/models/all/lr/training_summary.json,0.9316770186335404,0.9584664536741214,0.9448818897637796,300,22,13,66,split_067,split_067,output/all_satisfying_primordia_splits/split_067/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_067/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_067/primordium_assignment.csv,5444,2129,7573,7624,51,exception_label,1,0.7188696685593556,0.2811303314406444,8,4,sample10;sample12;sample2;sample3;sample4;sample5;sample7;sample8,sample1;sample11;sample6;sample9,801,313,1114,4643,1816,0.14713445995591476,0.14701737905119774,0.00011708090471701516
all,svm,49,0.1557788944723618,"{""svm_C"": 1.0, ""svm_calib_method"": ""sigmoid""}",output/all_satisfying_primordia_splits/split_067/models/all/svm/hyperparameter_search_train_cv.csv,0.9522555342220278,0.9928196581755038,0.9270334928229664,0.9675405742821472,0.9468540012217472,output/all_satisfying_primordia_splits/split_067/models/all/svm/training_summary.json,0.9176829268292684,0.9616613418530352,0.939157566302652,301,27,12,66,split_067,split_067,output/all_satisfying_primordia_splits/split_067/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_067/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_067/primordium_assignment.csv,5444,2129,7573,7624,51,exception_label,1,0.7188696685593556,0.2811303314406444,8,4,sample10;sample12;sample2;sample3;sample4;sample5;sample7;sample8,sample1;sample11;sample6;sample9,801,313,1114,4643,1816,0.14713445995591476,0.14701737905119774,0.00011708090471701516
all,xgboost,49,0.1557788944723618,"{""xgb_colsample_bytree"": 0.8, ""xgb_gamma"": 0.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 4, ""xgb_min_child_weight"": 1.0, ""xgb_n_estimators"": 600, ""xgb_reg_alpha"": 0.0, ""xgb_reg_lambda"": 1.0, ""xgb_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_067/models/all/xgboost/hyperparameter_search_train_cv.csv,0.944169464498419,0.9918473650344994,0.937037037037037,0.947565543071161,0.9422718808193667,output/all_satisfying_primordia_splits/split_067/models/all/xgboost/training_summary.json,0.9333333333333332,0.939297124600639,0.9363057324840764,294,21,19,66,split_067,split_067,output/all_satisfying_primordia_splits/split_067/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_067/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_067/primordium_assignment.csv,5444,2129,7573,7624,51,exception_label,1,0.7188696685593556,0.2811303314406444,8,4,sample10;sample12;sample2;sample3;sample4;sample5;sample7;sample8,sample1;sample11;sample6;sample9,801,313,1114,4643,1816,0.14713445995591476,0.14701737905119774,0.00011708090471701516
all,lightgbm,49,0.0552763819095477,"{""lgbm_colsample_bytree"": 0.8, ""lgbm_learning_rate"": 0.02, ""lgbm_max_depth"": -1, ""lgbm_min_child_samples"": 20, ""lgbm_n_estimators"": 1500, ""lgbm_num_leaves"": 63, ""lgbm_reg_alpha"": 0.0, ""lgbm_reg_lambda"": 1.0, ""lgbm_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_067/models/all/lightgbm/hyperparameter_search_train_cv.csv,0.941323704974535,0.9914144579667404,0.9382716049382716,0.9488139825218476,0.9435133457479826,output/all_satisfying_primordia_splits/split_067/models/all/lightgbm/training_summary.json,0.9365079365079364,0.9424920127795527,0.9394904458598724,295,20,18,66,split_067,split_067,output/all_satisfying_primordia_splits/split_067/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_067/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_067/primordium_assignment.csv,5444,2129,7573,7624,51,exception_label,1,0.7188696685593556,0.2811303314406444,8,4,sample10;sample12;sample2;sample3;sample4;sample5;sample7;sample8,sample1;sample11;sample6;sample9,801,313,1114,4643,1816,0.14713445995591476,0.14701737905119774,0.00011708090471701516
selected4,lr,4,0.4824120603015075,"{""lr_C"": 1.0}",output/all_satisfying_primordia_splits/split_067/models/selected4/lr/hyperparameter_search_train_cv.csv,0.9369627566395976,0.990724764408478,0.9256594724220624,0.9637952559300874,0.94434250764526,output/all_satisfying_primordia_splits/split_067/models/selected4/lr/training_summary.json,0.9161490683229814,0.9424920127795527,0.9291338582677168,295,27,18,66,split_067,split_067,output/all_satisfying_primordia_splits/split_067/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_067/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_067/primordium_assignment.csv,5444,2129,7573,7624,51,exception_label,1,0.7188696685593556,0.2811303314406444,8,4,sample10;sample12;sample2;sample3;sample4;sample5;sample7;sample8,sample1;sample11;sample6;sample9,801,313,1114,4643,1816,0.14713445995591476,0.14701737905119774,0.00011708090471701516
selected4,svm,4,0.1658291457286432,"{""svm_C"": 1.0, ""svm_calib_method"": ""sigmoid""}",output/all_satisfying_primordia_splits/split_067/models/selected4/svm/hyperparameter_search_train_cv.csv,0.9365685100418126,0.9907099756577162,0.9253910950661852,0.9600499375780276,0.9424019607843138,output/all_satisfying_primordia_splits/split_067/models/selected4/svm/training_summary.json,0.9310344827586208,0.9488817891373802,0.9398734177215188,297,22,16,66,split_067,split_067,output/all_satisfying_primordia_splits/split_067/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_067/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_067/primordium_assignment.csv,5444,2129,7573,7624,51,exception_label,1,0.7188696685593556,0.2811303314406444,8,4,sample10;sample12;sample2;sample3;sample4;sample5;sample7;sample8,sample1;sample11;sample6;sample9,801,313,1114,4643,1816,0.14713445995591476,0.14701737905119774,0.00011708090471701516
selected4,xgboost,4,0.135678391959799,"{""xgb_colsample_bytree"": 0.8, ""xgb_gamma"": 0.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 4, ""xgb_min_child_weight"": 1.0, ""xgb_n_estimators"": 600, ""xgb_reg_alpha"": 0.0, ""xgb_reg_lambda"": 1.0, ""xgb_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_067/models/selected4/xgboost/hyperparameter_search_train_cv.csv,0.9343961019441684,0.9902066203590548,0.925609756097561,0.947565543071161,0.9364589759407772,output/all_satisfying_primordia_splits/split_067/models/selected4/xgboost/training_summary.json,0.8765432098765432,0.9073482428115016,0.8916797488226059,284,40,29,66,split_067,split_067,output/all_satisfying_primordia_splits/split_067/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_067/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_067/primordium_assignment.csv,5444,2129,7573,7624,51,exception_label,1,0.7188696685593556,0.2811303314406444,8,4,sample10;sample12;sample2;sample3;sample4;sample5;sample7;sample8,sample1;sample11;sample6;sample9,801,313,1114,4643,1816,0.14713445995591476,0.14701737905119774,0.00011708090471701516
selected4,lightgbm,4,0.0251256281407035,"{""lgbm_colsample_bytree"": 0.8, ""lgbm_learning_rate"": 0.02, ""lgbm_max_depth"": -1, ""lgbm_min_child_samples"": 20, ""lgbm_n_estimators"": 1500, ""lgbm_num_leaves"": 63, ""lgbm_reg_alpha"": 0.0, ""lgbm_reg_lambda"": 1.0, ""lgbm_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_067/models/selected4/lightgbm/hyperparameter_search_train_cv.csv,0.934738267925968,0.9897468246535466,0.936039360393604,0.9500624219725344,0.942998760842627,output/all_satisfying_primordia_splits/split_067/models/selected4/lightgbm/training_summary.json,0.8913043478260869,0.9169329073482428,0.9039370078740158,287,35,26,66,split_067,split_067,output/all_satisfying_primordia_splits/split_067/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_067/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_067/primordium_assignment.csv,5444,2129,7573,7624,51,exception_label,1,0.7188696685593556,0.2811303314406444,8,4,sample10;sample12;sample2;sample3;sample4;sample5;sample7;sample8,sample1;sample11;sample6;sample9,801,313,1114,4643,1816,0.14713445995591476,0.14701737905119774,0.00011708090471701516
all,lr,49,0.6432160804020101,"{""lr_C"": 1.0}",output/all_satisfying_primordia_splits/split_068/models/all/lr/hyperparameter_search_train_cv.csv,0.9564257578690152,0.9932005676845876,0.9455006337135616,0.9491094147582696,0.9473015873015874,output/all_satisfying_primordia_splits/split_068/models/all/lr/training_summary.json,0.9526813880126184,0.9207317073170732,0.9364341085271318,302,15,26,67,split_068,split_068,output/all_satisfying_primordia_splits/split_068/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_068/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_068/primordium_assignment.csv,5444,2129,7573,7624,51,exception_label,1,0.7188696685593556,0.2811303314406444,8,4,sample1;sample10;sample11;sample2;sample3;sample4;sample7;sample9,sample12;sample5;sample6;sample8,786,328,1114,4658,1801,0.1443791329904482,0.15406294034758103,0.00968380735713284
all,svm,49,0.1959798994974874,"{""svm_C"": 1.0, ""svm_calib_method"": ""sigmoid""}",output/all_satisfying_primordia_splits/split_068/models/all/svm/hyperparameter_search_train_cv.csv,0.9562096932202988,0.9930784761667524,0.9248768472906403,0.955470737913486,0.9399249061326658,output/all_satisfying_primordia_splits/split_068/models/all/svm/training_summary.json,0.9484848484848484,0.9542682926829268,0.9513677811550152,313,17,15,67,split_068,split_068,output/all_satisfying_primordia_splits/split_068/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_068/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_068/primordium_assignment.csv,5444,2129,7573,7624,51,exception_label,1,0.7188696685593556,0.2811303314406444,8,4,sample1;sample10;sample11;sample2;sample3;sample4;sample7;sample9,sample12;sample5;sample6;sample8,786,328,1114,4658,1801,0.1443791329904482,0.15406294034758103,0.00968380735713284
