filename,cell_1_id,cell_2_id,cell_1_centroid_x,cell_1_centroid_y,cell_2_centroid_x,cell_2_centroid_y,division_timing,observed_division,estimated_division,distance,distance_normalized,area_ratio,area_diff,convex_deficiency,area_min,area_max,area_mean,perimeter_ratio,perimeter_min,perimeter_max,perimeter_mean,perimeter_diff,aspect_ratio,compactness_min,compactness_max,compactness_mean,compactness_diff,elongation_ratio,elongation_min,elongation_max,elongation_mean,elongation_diff,solidity_ratio,solidity_min,solidity_max,solidity_mean,solidity_diff,vertex_count_ratio,vertex_count_min,vertex_count_max,vertex_count_mean,vertex_count_diff,union_aspect_ratio,union_circularity,shared_edge_length,shared_edge_length_normalized,shared_edge_vertex_distance,shared_edge_vertex_distance_normalized,centroid_shared_edge_distance,centroid_shared_edge_distance_normalized,union_centroid_edge_distance,union_centroid_edge_distance_normalized,union_axis_shared_edge_angle,junction_angle_ratio,junction_angle_diff,junction_angle_min,junction_angle_max,junction_angle_mean
4d-WT-8-polygonal-network.json,105,113,238.233144,541.522847,218.555704,589.045130,-1,0,0,51.435095,1.083351,0.985758,32.333333,0.255749,2238.000000,2270.333333,2254.166667,0.908715,182.428892,200.754787,191.591839,18.325895,0.550463,0.697812,0.857259,0.777535,0.159448,0.550463,1.074074,1.951220,1.512647,0.877145,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,1.671642,0.596366,37.483330,0.789492,42.422169,0.893517,23.940177,0.504240,0.520848,0.010970,59.295268,0.784727,28.605201,104.273702,132.878904,118.576303
4d-WT-8-polygonal-network.json,106,110,612.604625,558.592655,572.556655,562.665404,-1,0,0,40.254530,0.878165,0.756447,585.555915,0.307188,1818.666667,2404.222581,2111.444624,0.875852,167.567122,191.319097,179.443110,23.751975,0.700000,0.813927,0.825407,0.819667,0.011480,0.700000,1.200000,1.714286,1.457143,0.514286,1.000000,1.000000,1.000000,1.000000,0.000000,0.750000,6.000000,8.000000,7.000000,2.000000,1.131579,0.670787,38.810079,0.846654,33.074487,0.721530,19.775091,0.431400,2.558643,0.055818,71.520828,0.814056,21.638882,94.734189,116.373071,105.553630
4d-WT-8-polygonal-network.json,106,115,612.604625,558.592655,651.664014,567.071734,-1,0,0,39.969120,0.998624,0.400114,1442.259750,0.486923,961.962831,2404.222581,1683.092706,0.650799,124.510289,191.319097,157.914693,66.808808,0.719444,0.779754,0.825407,0.802580,0.045652,0.719444,1.233333,1.714286,1.473810,0.480952,1.000000,1.000000,1.000000,1.000000,0.000000,0.625000,5.000000,8.000000,6.500000,3.000000,1.030702,0.609310,26.172505,0.653917,32.147204,0.803194,19.886926,0.496873,10.679836,0.266834,69.256565,0.899848,11.821012,106.209960,118.030972,112.120466
4d-WT-8-polygonal-network.json,106,120,612.604625,558.592655,652.486934,596.038271,-1,0,0,54.706240,1.324269,0.469244,1276.055915,0.739065,1128.166667,2404.222581,1766.194624,0.699791,133.883364,191.319097,162.601230,57.435733,0.634503,0.790915,0.825407,0.808161,0.034491,0.634503,1.087719,1.714286,1.401003,0.626566,1.000000,1.000000,1.000000,1.000000,0.000000,0.625000,5.000000,8.000000,6.500000,3.000000,1.219917,0.453252,6.128259,0.148346,43.551738,1.054253,26.712891,0.646636,9.644925,0.233474,59.550659,0.951142,4.601982,89.588230,94.190212,91.889221
4d-WT-8-polygonal-network.json,106,121,612.604625,558.592655,586.941764,612.684837,-1,0,0,59.871084,1.307558,0.752842,594.222581,0.457736,1810.000000,2404.222581,2107.111291,0.878540,168.081417,191.319097,179.700257,23.237680,0.935065,0.805099,0.825407,0.815253,0.020308,0.935065,1.714286,1.833333,1.773810,0.119048,1.000000,1.000000,1.000000,1.000000,0.000000,0.750000,6.000000,8.000000,7.000000,2.000000,1.890547,0.517019,19.677963,0.429758,43.810831,0.956809,27.153601,0.593023,6.449922,0.140863,57.375213,0.851012,19.220137,109.784168,129.004305,119.394237
4d-WT-8-polygonal-network.json,106,125,612.604625,558.592655,622.813229,616.944944,-1,0,0,59.238545,1.269198,0.816827,440.389248,0.252897,1963.833333,2404.222581,2184.027957,0.905987,173.332519,191.319097,182.325808,17.986578,0.921296,0.821399,0.825407,0.823403,0.004007,0.921296,1.579365,1.714286,1.646825,0.134921,1.000000,1.000000,1.000000,1.000000,0.000000,0.875000,7.000000,8.000000,7.500000,1.000000,2.429448,0.580681,28.598757,0.612734,44.260198,0.948283,29.049339,0.622388,4.071232,0.087227,77.609247,0.927500,10.337494,132.248303,142.585797,137.417050
4d-WT-8-polygonal-network.json,107,110,539.207576,544.692424,572.556655,562.665404,-1,0,0,37.883890,1.047810,0.483871,938.666667,0.543231,880.000000,1818.666667,1349.333333,0.756768,126.809426,167.567122,147.188274,40.757696,0.576000,0.687685,0.813927,0.750806,0.126242,0.576000,1.200000,2.083333,1.641667,0.883333,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.000000,6.000000,5.500000,1.000000,1.121212,0.534232,21.213203,0.586724,32.144906,0.889078,17.777834,0.491707,11.395498,0.315182,42.603554,0.781428,25.769015,92.128256,117.897271,105.012763
4d-WT-8-polygonal-network.json,107,118,539.207576,544.692424,540.084746,580.935028,-1,0,0,36.253217,1.200649,0.932203,64.000000,0.526316,880.000000,944.000000,912.000000,0.978623,124.098631,126.809426,125.454029,2.710795,0.555789,0.687685,0.770279,0.728982,0.082594,0.555789,1.157895,2.083333,1.620614,0.925439,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,5.000000,5.000000,0.000000,1.795455,0.525439,21.023796,0.696275,29.398389,0.973628,16.564659,0.548595,2.449814,0.081134,61.809877,0.791399,30.121025,114.274441,144.395466,129.334954
4d-WT-8-polygonal-network.json,108,117,467.047015,564.511548,419.294359,578.414876,-1,0,0,49.735487,1.137703,0.403913,1703.416667,0.458467,1154.250000,2857.666667,2005.958333,0.668696,136.731463,204.474849,170.603156,67.743387,0.895215,0.775841,0.858898,0.817370,0.083057,0.895215,1.132184,1.264706,1.198445,0.132522,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,5.000000,7.000000,6.000000,2.000000,1.507692,0.553757,19.737162,0.451489,40.545396,0.927479,23.206730,0.530856,17.255923,0.394731,71.913334,0.981329,1.768417,92.944046,94.712463,93.828255
4d-WT-8-polygonal-network.json,108,119,467.047015,564.511548,509.176795,606.282457,-1,0,0,59.327289,1.239564,0.625122,1071.277778,0.605242,1786.388889,2857.666667,2322.027778,0.804204,164.439574,204.474849,184.457212,40.035275,0.679310,0.830182,0.858898,0.844540,0.028716,0.679310,1.132184,1.666667,1.399425,0.534483,1.000000,1.000000,1.000000,1.000000,0.000000,0.875000,7.000000,8.000000,7.500000,1.000000,1.113879,0.532087,18.867962,0.394221,45.851044,0.957996,28.942041,0.604705,12.993694,0.271486,72.782868,0.961521,4.062197,101.507731,105.569928,103.538829
4d-WT-8-polygonal-network.json,108,123,467.047015,564.511548,458.636776,605.450987,-1,0,1,41.794375,0.847660,0.713480,818.777778,0.053984,2038.888889,2857.666667,2448.277778,0.875640,179.046402,204.474849,191.760626,25.428447,0.903272,0.799231,0.858898,0.829064,0.059667,0.903272,1.132184,1.253425,1.192804,0.121241,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,1.342723,0.844660,56.808646,1.152174,34.057268,0.690738,20.897155,0.423829,6.324010,0.128261,82.867765,0.877661,20.629190,147.994617,168.623807,158.309212
4d-WT-8-polygonal-network.json,109,111,314.183869,571.660875,353.109373,566.462640,-1,0,0,39.271064,0.988689,0.654824,665.500000,0.354803,1262.500000,1928.000000,1595.250000,0.830395,141.564087,170.478050,156.021069,28.913963,0.813008,0.791653,0.833643,0.812648,0.041989,0.813008,1.024390,1.260000,1.142195,0.235610,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,5.000000,7.000000,6.000000,2.000000,1.285714,0.661150,32.893768,0.828134,33.691035,0.848206,19.211408,0.483667,4.634563,0.116680,83.844839,0.730960,42.719186,116.064664,158.783850,137.424257
4d-WT-8-polygonal-network.json,109,112,314.183869,571.660875,263.218637,579.968939,-1,0,0,51.637960,1.155344,0.932076,140.500000,0.559490,1928.000000,2068.500000,1998.250000,0.978743,170.478050,174.180635,172.329343,3.702584,0.931013,0.833643,0.856773,0.845208,0.023130,0.931013,1.173077,1.260000,1.216538,0.086923,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,1.397260,0.507236,15.000000,0.335609,41.380853,0.925852,25.482616,0.570146,2.694608,0.060289,77.462109,0.980745,1.800799,91.722292,93.523092,92.622692
4d-WT-8-polygonal-network.json,109,122,314.183869,571.660875,287.313605,613.780523,-1,0,0,49.960743,1.133215,0.983924,31.500000,0.362958,1928.000000,1959.500000,1943.750000,0.985767,168.051613,170.478050,169.264832,2.426437,0.993413,0.833643,0.871906,0.852774,0.038263,0.993413,1.251701,1.260000,1.255850,0.008299,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,1.329167,0.596469,26.172505,0.593648,37.629748,0.853522,24.528376,0.556355,1.295933,0.029394,76.411515,0.848158,20.198726,112.826340,133.025066,122.925703
4d-WT-8-polygonal-network.json,109,124,314.183869,571.660875,353.763321,605.948025,-1,0,0,52.365462,1.234356,0.869237,252.111111,0.591398,1675.888889,1928.000000,1801.944444,0.932893,159.037865,170.478050,164.757958,11.440185,0.831703,0.832634,0.833643,0.833138,0.001009,0.831703,1.047945,1.260000,1.153973,0.212055,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,1.136719,0.506292,15.216950,0.358693,39.688452,0.935534,24.616999,0.580271,2.843999,0.067039,72.058871,0.963297,3.741529,98.200482,101.942012,100.071247
4d-WT-8-polygonal-network.json,109,127,314.183869,571.660875,324.133935,621.804439,-1,0,0,51.121237,1.260314,0.718361,543.000000,0.413724,1385.000000,1928.000000,1656.500000,0.857165,146.127859,170.478050,158.302955,24.350192,0.933333,0.815068,0.833643,0.824355,0.018575,0.933333,1.260000,1.350000,1.305000,0.090000,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,1.988095,0.532929,18.553227,0.457401,39.246865,0.967570,25.393247,0.626031,3.846959,0.094841,86.553175,0.722894,35.582968,92.826423,128.409391,110.617907
4d-WT-8-polygonal-network.json,110,118,572.556655,562.665404,540.084746,580.935028,-1,0,0,37.258611,1.015630,0.519062,874.666667,0.343871,944.000000,1818.666667,1381.333333,0.740591,124.098631,167.567122,145.832877,43.468491,0.964912,0.770279,0.813927,0.792103,0.043648,0.964912,1.157895,1.200000,1.178947,0.042105,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.000000,6.000000,5.500000,1.000000,1.288136,0.626987,28.178006,0.768103,28.863037,0.786776,18.619182,0.507539,7.194283,0.196109,87.737151,0.858022,17.530882,105.945396,123.476278,114.710837
4d-WT-8-polygonal-network.json,110,121,572.556655,562.665404,586.941764,612.684837,-1,0,0,52.046854,1.221902,0.995235,8.666667,0.258497,1810.000000,1818.666667,1814.333333,0.996940,167.567122,168.081417,167.824270,0.514295,0.654545,0.805099,0.813927,0.809513,0.008828,0.654545,1.200000,1.833333,1.516667,0.633333,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,1.903030,0.577832,27.365834,0.642466,36.249993,0.851039,24.745189,0.580942,0.591002,0.013875,70.245165,0.952012,6.868596,136.261506,143.130102,139.695804
4d-WT-8-polygonal-network.json,110,126,572.556655,562.665404,546.263828,613.624779,-1,0,0,57.342573,1.363114,0.946476,97.342167,0.533900,1721.324500,1818.666667,1769.995583,0.960825,161.002755,167.567122,164.284939,6.564367,0.943143,0.813927,0.834461,0.824194,0.020534,0.943143,1.131771,1.200000,1.165886,0.068229,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,1.358812,0.467202,10.000000,0.237714,41.398468,0.984100,27.599306,0.656074,2.749281,0.065354,62.965538,0.672566,40.627125,83.450070,124.077195,103.763633
4d-WT-8-polygonal-network.json,111,116,353.109373,566.462640,387.967740,580.022016,-1,0,0,37.402706,1.017302,0.874240,181.611111,0.408752,1262.500000,1444.111111,1353.305556,0.938310,141.564087,150.871402,146.217745,9.307315,0.780829,0.791653,0.797254,0.794454,0.005600,0.780829,1.024390,1.311927,1.168158,0.287536,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,5.000000,5.000000,0.000000,1.296089,0.569449,24.020824,0.653333,29.888107,0.812915,17.696316,0.481315,0.840528,0.022861,67.289021,0.987072,1.252675,95.645877,96.898552,96.272214
4d-WT-8-polygonal-network.json,111,124,353.109373,566.462640,353.763321,605.948025,-1,0,0,39.490799,1.032854,0.753332,413.388889,0.219395,1262.500000,1675.888889,1469.194444,0.890128,141.564087,159.037865,150.300976,17.473778,0.977523,0.791653,0.832634,0.812144,0.040980,0.977523,1.024390,1.047945,1.036168,0.023555,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.000000,6.000000,5.500000,1.000000,1.808219,0.640678,30.265492,0.791572,32.336544,0.845739,19.612721,0.512957,4.176860,0.109243,81.249416,0.603955,65.099397,99.274139,164.373536,131.823837
4d-WT-8-polygonal-network.json,112,113,263.218637,579.968939,218.555704,589.045130,-1,0,0,45.575813,0.982362,0.924263,169.500000,0.476257,2068.500000,2238.000000,2153.250000,0.867629,174.180635,200.754787,187.467711,26.574153,0.601202,0.697812,0.856773,0.777292,0.158961,0.601202,1.173077,1.951220,1.562148,0.778143,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,1.135802,0.525532,27.018512,0.582369,38.487212,0.829571,22.484128,0.484633,1.167214,0.025159,46.225234,0.875473,12.955319,91.080924,104.036243,97.558584
4d-WT-8-polygonal-network.json,112,122,263.218637,579.968939,287.313605,613.780523,-1,0,0,41.518559,0.925236,0.947305,109.000000,0.162281,1959.500000,2068.500000,2014.000000,0.964812,168.051613,174.180635,171.116124,6.129022,0.937186,0.856773,0.871906,0.864339,0.015133,0.937186,1.173077,1.251701,1.212389,0.078624,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,1.328638,0.747862,41.036569,0.914494,32.029889,0.713782,20.579287,0.458607,0.288537,0.006430,71.357875,0.946298,7.166575,126.285267,133.451842,129.868555
4d-WT-8-polygonal-network.json,112,130,263.218637,579.968939,244.716802,632.492297,-1,0,0,55.686812,1.270934,0.858915,291.833333,0.334359,1776.666667,2068.500000,1922.583333,0.935817,163.001132,174.180635,168.590884,11.179502,0.866774,0.840300,0.856773,0.848537,0.016472,0.866774,1.173077,1.353383,1.263230,0.180307,0.993291,0.993291,1.000000,0.996646,0.006709,0.857143,6.000000,7.000000,6.500000,1.000000,1.676471,0.563193,22.135944,0.505206,40.968019,0.935009,27.839413,0.635376,3.148824,0.071865,84.248850,0.792081,30.232964,115.174748,145.407711,130.291229
4d-WT-8-polygonal-network.json,113,114,218.555704,589.045130,192.267825,590.019846,-1,0,1,26.305943,0.592347,0.769989,514.763823,0.009593,1723.236177,2238.000000,1980.618088,0.972372,195.208360,200.754787,197.981574,5.546427,0.768409,0.568274,0.697812,0.633043,0.129537,0.768409,1.951220,2.539297,2.245258,0.588078,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,5.000000,7.000000,6.000000,2.000000,1.299851,0.873747,78.638413,1.770749,22.101528,0.497674,13.099207,0.294963,3.721524,0.083800,6.924922,0.987141,2.230770,171.253838,173.484607,172.369223
4d-WT-8-polygonal-network.json,113,130,218.555704,589.045130,244.716802,632.492297,-1,0,0,50.715475,1.133838,0.793864,461.333333,0.263534,1776.666667,2238.000000,2007.333333,0.811941,163.001132,200.754787,181.877960,37.753655,0.693609,0.697812,0.840300,0.769056,0.142489,0.693609,1.353383,1.951220,1.652301,0.597836,0.993291,0.993291,1.000000,0.996646,0.006709,1.000000,7.000000,7.000000,7.000000,0.000000,1.653659,0.549084,30.319450,0.677847,32.145642,0.718675,22.698530,0.507468,4.803391,0.107389,51.589403,0.902690,10.758228,99.797817,110.556045,105.176931
4d-WT-8-polygonal-network.json,115,120,651.664014,567.071734,652.486934,596.038271,-1,0,1,28.978224,0.897107,0.852678,166.203835,0.034288,961.962831,1128.166667,1045.064749,0.929991,124.510289,133.883364,129.196826,9.373074,0.881935,0.779754,0.790915,0.785335,0.011161,0.881935,1.087719,1.233333,1.160526,0.145614,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,5.000000,5.000000,0.000000,1.548387,0.776112,37.215588,1.152119,25.363888,0.785215,14.355143,0.444406,2.074795,0.064231,74.046144,0.922691,13.757982,164.201810,177.959792,171.080801
4d-WT-8-polygonal-network.json,116,117,387.967740,580.022016,419.294359,578.414876,-1,0,0,31.367817,0.871622,0.799281,289.861111,0.092345,1154.250000,1444.111111,1299.180556,0.906278,136.731463,150.871402,143.801432,14.139939,0.964007,0.775841,0.797254,0.786548,0.021413,0.964007,1.264706,1.311927,1.288316,0.047221,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,5.000000,5.000000,0.000000,1.384615,0.768392,40.731165,1.131803,30.486107,0.847122,15.659905,0.435144,2.932912,0.081497,83.602281,0.946418,9.097564,160.688940,169.786504,165.237722
4d-WT-8-polygonal-network.json,116,124,387.967740,580.022016,353.763321,605.948025,-1,0,0,42.919695,1.087413,0.861699,231.777778,0.500178,1444.111111,1675.888889,1560.000000,0.948651,150.871402,159.037865,154.954634,8.166463,0.798783,0.797254,0.832634,0.814944,0.035380,0.798783,1.047945,1.311927,1.179936,0.263981,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.000000,6.000000,5.500000,1.000000,1.048246,0.565376,23.285666,0.589965,34.207443,0.866679,19.616623,0.497007,3.502943,0.088751,57.330183,0.792720,26.142852,99.980587,126.123439,113.052013
4d-WT-8-polygonal-network.json,116,129,387.967740,580.022016,388.394850,632.294950,-1,0,0,52.274679,1.254769,0.703101,609.805556,0.130200,1444.111111,2053.916667,1749.013889,0.799124,150.871402,188.796022,169.833712,37.924620,0.764526,0.724114,0.797254,0.760684,0.073140,0.764526,1.311927,1.716000,1.513963,0.404073,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,5.000000,5.000000,0.000000,2.688000,0.576917,31.817623,0.763730,44.682290,1.072526,25.512936,0.612397,8.195239,0.196713,79.252246,0.847807,25.787665,143.653153,169.440818,156.546986
4d-WT-8-polygonal-network.json,117,123,419.294359,578.414876,458.636776,605.450987,-1,0,0,47.736538,1.206560,0.566117,884.638889,0.552869,1154.250000,2038.888889,1596.569444,0.763665,136.731463,179.046402,157.888933,42.314940,0.991080,0.775841,0.799231,0.787536,0.023390,0.991080,1.253425,1.264706,1.259065,0.011281,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.000000,6.000000,5.500000,1.000000,1.200000,0.520734,19.093338,0.482592,39.510142,0.998635,22.664194,0.572847,12.974729,0.327942,73.406554,0.795024,24.922239,96.663730,121.585969,109.124850
4d-WT-8-polygonal-network.json,117,128,419.294359,578.414876,423.691501,645.577712,-1,0,0,67.306623,1.491456,0.364385,2013.416667,0.276613,1154.250000,3167.666667,2160.958333,0.573543,136.731463,238.398035,187.564749,101.666572,0.549120,0.700397,0.775841,0.738119,0.075445,0.549120,1.264706,2.303150,1.783928,1.038444,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.000000,6.000000,5.500000,1.000000,3.259843,0.500172,22.804118,0.505319,55.059966,1.220081,33.137980,0.734309,27.742535,0.614750,79.303696,0.817322,30.953033,138.487785,169.440818,153.964302
4d-WT-8-polygonal-network.json,118,119,540.084746,580.935028,509.176795,606.282457,-1,0,0,39.972410,1.095280,0.528440,842.388889,0.475390,944.000000,1786.388889,1365.194444,0.754676,124.098631,164.439574,144.269103,40.340943,0.694737,0.770279,0.830182,0.800230,0.059903,0.694737,1.157895,1.666667,1.412281,0.508772,1.000000,1.000000,1.000000,1.000000,0.000000,0.625000,5.000000,8.000000,6.500000,3.000000,1.087963,0.603810,25.079872,0.687211,32.700962,0.896036,19.225719,0.526802,7.130941,0.195394,54.448836,0.782545,34.056643,122.558136,156.614779,139.586457
4d-WT-8-polygonal-network.json,118,126,540.084746,580.935028,546.263828,613.624779,-1,0,1,33.268617,0.921397,0.548415,777.324500,0.205228,944.000000,1721.324500,1332.662250,0.770786,124.098631,161.002755,142.550693,36.904124,0.977439,0.770279,0.834461,0.802370,0.064182,0.977439,1.131771,1.157895,1.144833,0.026123,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.000000,6.000000,5.500000,1.000000,1.563865,0.743120,36.400549,1.008138,28.504924,0.789463,16.370352,0.453388,7.941359,0.219941,71.596467,0.849144,25.736734,144.867800,170.604534,157.736167
4d-WT-8-polygonal-network.json,119,123,509.176795,606.282457,458.636776,605.450987,-1,0,0,50.546858,1.156417,0.876158,252.500000,0.622932,1786.388889,2038.888889,1912.638889,0.918419,164.439574,179.046402,171.742988,14.606828,0.752055,0.799231,0.830182,0.814706,0.030951,0.752055,1.253425,1.666667,1.460046,0.413242,1.000000,1.000000,1.000000,1.000000,0.000000,0.750000,6.000000,8.000000,7.000000,2.000000,1.563158,0.515098,19.000000,0.434684,39.530115,0.904375,25.270010,0.578130,8.261245,0.189002,84.386173,0.822241,19.641921,90.855731,110.497653,100.676692
4d-WT-8-polygonal-network.json,119,126,509.176795,606.282457,546.263828,613.624779,-1,0,0,37.806848,0.902801,0.963578,65.064389,0.328119,1721.324500,1786.388889,1753.856694,0.979100,161.002755,164.439574,162.721165,3.436819,0.679063,0.830182,0.834461,0.832321,0.004279,0.679063,1.131771,1.666667,1.399219,0.534895,1.000000,1.000000,1.000000,1.000000,0.000000,0.750000,6.000000,8.000000,7.000000,2.000000,1.231579,0.672511,34.713110,0.828925,30.023749,0.716946,18.902879,0.451388,0.993703,0.023729,78.167454,0.676830,44.201782,92.574064,136.775846,114.674955
4d-WT-8-polygonal-network.json,119,132,509.176795,606.282457,483.704283,646.571900,-1,0,0,47.666425,1.101236,0.910133,176.388889,0.345380,1786.388889,1962.777778,1874.583333,0.913405,164.439574,180.029208,172.234391,15.589634,0.935821,0.761018,0.830182,0.795600,0.069164,0.935821,1.559701,1.666667,1.613184,0.106965,1.000000,1.000000,1.000000,1.000000,0.000000,0.625000,5.000000,8.000000,6.500000,3.000000,1.546341,0.589338,30.863499,0.713039,32.999071,0.762377,20.634904,0.476728,2.177688,0.050311,42.760513,0.948631,6.325708,116.816347,123.142055,119.979201
4d-WT-8-polygonal-network.json,119,138,509.176795,606.282457,532.413894,660.995896,-1,0,0,59.443446,1.543042,0.677202,576.643014,0.569286,1209.745875,1786.388889,1498.067382,0.912727,150.088415,164.439574,157.263995,14.351159,0.778844,0.674854,0.830182,0.752518,0.155328,0.778844,1.666667,2.139923,1.903295,0.473257,1.000000,1.000000,1.000000,1.000000,0.000000,0.750000,6.000000,8.000000,7.000000,2.000000,2.138732,0.405574,4.921608,0.127756,44.148893,1.146024,29.630484,0.769153,5.907488,0.153347,79.167434,0.874145,11.740955,81.548809,93.289764,87.419287
4d-WT-8-polygonal-network.json,119,140,509.176795,606.282457,510.509313,669.465918,-1,0,0,63.197511,1.615968,0.723496,493.944444,0.550317,1292.444444,1786.388889,1539.416667,0.935974,153.911247,164.439574,159.175411,10.528327,0.888278,0.685616,0.830182,0.757899,0.144566,0.888278,1.666667,1.876289,1.771478,0.209622,1.000000,1.000000,1.000000,1.000000,0.000000,0.625000,5.000000,8.000000,6.500000,3.000000,3.157895,0.452464,12.965767,0.331536,43.961732,1.124107,30.391628,0.777118,5.172154,0.132253,73.078443,0.793138,28.372200,108.782807,137.155006,122.968907
4d-WT-8-polygonal-network.json,120,125,652.486934,596.038271,622.813229,616.944944,-1,0,0,36.299005,0.931898,0.574472,835.666667,0.294631,1128.166667,1963.833333,1546.000000,0.772408,133.883364,173.332519,153.607942,39.449156,0.688707,0.790915,0.821399,0.806157,0.030484,0.688707,1.087719,1.579365,1.333542,0.491646,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,5.000000,7.000000,6.000000,2.000000,1.058824,0.699727,35.784851,0.918699,30.578723,0.785043,17.884925,0.459157,7.638027,0.196090,54.911990,0.931146,9.196245,124.365239,133.561485,128.963362
4d-WT-8-polygonal-network.json,120,131,652.486934,596.038271,658.891353,629.331460,-1,0,0,33.903584,1.035478,0.901761,110.829760,0.346071,1017.336907,1128.166667,1072.751787,0.949747,127.155260,133.883364,130.519312,6.728104,0.976902,0.790690,0.790915,0.790802,0.000226,0.976902,1.062595,1.087719,1.075157,0.025124,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,5.000000,5.000000,0.000000,1.511522,0.625149,26.683328,0.814958,29.507314,0.901208,16.940342,0.517389,2.301391,0.070289,77.319534,0.819146,29.421080,133.257816,162.678896,147.968356
4d-WT-8-polygonal-network.json,121,125,586.941764,612.684837,622.813229,616.944944,-1,0,0,36.123545,0.831772,0.921667,153.833333,0.296604,1810.000000,1963.833333,1886.916667,0.969705,168.081417,173.332519,170.706968,5.251102,0.861472,0.805099,0.821399,0.813249,0.016301,0.861472,1.579365,1.833333,1.706349,0.253968,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,1.079439,0.704835,41.012193,0.944337,29.540576,0.680194,17.878463,0.411665,1.610532,0.037084,48.722804,0.878666,14.862521,107.630035,122.492555,115.061295
4d-WT-8-polygonal-network.json,121,126,586.941764,612.684837,546.263828,613.624779,-1,0,0,40.688794,0.968401,0.951008,88.675500,0.318858,1721.324500,1810.000000,1765.662250,0.957886,161.002755,168.081417,164.542086,7.078662,0.617330,0.805099,0.834461,0.819780,0.029362,0.617330,1.131771,1.833333,1.482552,0.701562,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,1.257576,0.561662,24.000000,0.571205,32.744054,0.779315,20.338968,0.484071,1.386470,0.032998,66.014107,0.748464,23.340720,69.451983,92.792702,81.122342
4d-WT-8-polygonal-network.json,121,133,586.941764,612.684837,562.888949,657.199678,-1,0,0,50.597519,1.172723,0.945781,103.762958,0.417399,1810.000000,1913.762958,1861.881479,0.943137,168.081417,178.215332,173.148374,10.133914,0.969048,0.757195,0.805099,0.781147,0.047903,0.969048,1.833333,1.891892,1.862613,0.058559,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,1.822222,0.559884,28.598757,0.662847,37.326116,0.865125,19.636205,0.455118,0.495560,0.011486,36.095937,0.808870,25.177437,106.551930,131.729367,119.140649
4d-WT-8-polygonal-network.json,121,139,586.941764,612.684837,594.675080,657.753454,-1,0,0,45.727283,1.200516,0.625046,678.666667,0.271192,1131.333333,1810.000000,1470.666667,0.813976,136.814290,168.081417,152.447853,31.267128,0.680611,0.759517,0.805099,0.782308,0.045581,0.680611,1.247788,1.833333,1.540560,0.585546,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.000000,6.000000,5.500000,1.000000,2.152778,0.591190,27.426670,0.720055,38.766990,1.017782,22.451077,0.589427,10.268732,0.269593,73.130974,0.787377,34.637189,128.267079,162.904267,145.585673
